#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
52416034,14,76,984,-1299,673,74466,9,274,-282,,,,0x020,,,,,,,,,,,,,,,,,,
52481867,35,94,1023,-8338,-17228,78806,9,274,-282,,,,0x018,,,,,,,,,,,,,,,,,,
52515322,35,94,1023,-8338,-17228,78806,7,303,-277,,,,0x060,,,,,,,,,,,,,,,,,,
52562701,92,30,1040,-17828,-10622,65086,7,303,-277,,,,0x018,,,,,,,,,,,,,,,,,,
52614605,92,30,1040,-17828,-10622,65086,13,340,-277,,,,0x060,,,,,,,,,,,,,,,,,,
52641481,96,64,1044,-20133,3994,68228,13,340,-277,,,,0x018,,,,,,,,,,,,,,,,,,
52713887,96,64,1044,-20133,3994,68228,-1,351,-276,,,,0x060,,,,,,,,,,,,,,,,,,
52720265,73,43,1049,-16511,12556,55597,-1,351,-276,,,,0x018,,,,,,,,,,,,,,,,,,
52800875,34,-36,1028,-14945,12932,42144,-1,351,-276,,,,0x058,,,,,,,,,,,,,,,,,,
52811770,34,-36,1028,-14945,12932,42144,-21,366,-283,,,,0x020,,,,,,,,,,,,,,,,,,
52879648,-2,-79,1012,-17718,10066,33757,-21,366,-283,,,,0x018,,,,,,,,,,,,,,,,,,
52911050,-2,-79,1012,-17718,10066,33757,-25,406,-279,,,,0x060,,,,,,,,,,,,,,,,,,
52960477,1,-32,989,-12197,4274,35586,-25,406,-279,,,,0x018,,,,,,,,,,,,,,,,,,
53010334,1,-32,989,-12197,4274,35586,-24,402,-282,,,,0x060,,,,,,,,,,,,,,,,,,
53039266,-3,-20,975,205,1058,18948,-24,402,-282,,,,0x018,,,,,,,,,,,,,,,,,,
53109623,-3,-20,975,205,1058,18948,-21,403,-283,,,,0x060,,,,,,,,,,,,,,,,,,
53120099,13,-120,1040,1688,-5197,7293,-21,403,-283,,,,0x018,,,,,,,,,,,,,,,,,,
53198651,1,-138,1034,-8365,8719,22124,-21,403,-283,,,,0x058,,,,,,,,,,,,,,,,,,
53207496,1,-138,1034,-8365,8719,22124,-36,414,-282,,,,0x020,,,,,,,,,,,,,,,,,,
53277427,-27,-90,994,-3018,17622,25803,-36,414,-282,,,,0x018,,,,,,,,,,,,,,,,,,
53306781,-27,-90,994,-3018,17622,25803,-40,426,-286,,,,0x060,,,,,,,,,,,,,,,,,,
53358263,-22,-64,972,1701,7485,29666,-40,426,-286,,,,0x018,,,,,,,,,,,,,,,,,,
53406070,-22,-64,972,1701,7485,29666,-57,420,-295,,,,0x060,,,,,,,,,,,,,,,,,,
53437047,-50,-37,1031,9301,214,28468,-57,420,-295,,,,0x018,,,,,,,,,,,,,,,,,,
53505350,-50,-37,1031,9301,214,28468,-49,423,-286,,,,0x060,,,,,,,,,,,,,,,,,,
53517877,-78,-46,976,9034,4173,19083,-49,423,-286,,,,0x018,,,,,,,,,,,,,,,,,,
53596426,-52,-68,1027,-2025,-8146,6632,-49,423,-286,,,,0x018,,,,,,,,,,,,,,,,,,
53603221,-52,-68,1027,-2025,-8146,6632,-52,429,-301,,,,0x060,,,,,,,,,,,,,,,,,,
53677257,-48,-80,1047,2555,-4707,11536,-52,429,-301,,,,0x018,,,,,,,,,,,,,,,,,,
53702501,-48,-80,1047,2555,-4707,11536,-64,430,-291,,,,0x020,,,,,,,,,,,,,,,,,,
53756039,-33,-40,1029,743,-5823,12455,-64,430,-291,,,,0x058,,,,,,,,,,,,,,,,,,
53801783,-33,-40,1029,743,-5823,12455,-54,426,-292,,,,0x020,,,,,,,,,,,,,,,,,,
53834822,-18,-36,1039,11274,-3294,9988,-54,426,-292,,,,0x058,,,,,,,,,,,,,,,,,,
53901072,-18,-36,1039,11274,-3294,9988,-64,433,-295,,,,0x020,,,,,,,,,,,,,,,,,,
53915657,-43,-28,1020,13868,4917,8295,-64,433,-295,,,,0x058,,,,,,,,,,,,,,,,,,
