time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
538551.771,-0.086,0.483,0.878,46.795,8.146,-1.802,-0.452567004299634,-24.9031554543193,-39.0076289200431
538624.168,-0.086,0.483,0.878,46.795,8.146,-1.802,-0.734288476026871,-31.3200466517393,-35.7153692496645
538632.595,-0.098,0.549,0.844,53.344,7.516,-2.065,-0.734288476026871,-31.3200466517393,-35.7153692496645
538711.153,-0.111,0.619,0.788,57.194,8.653,-2.393,-0.734288476026871,-31.3200466517393,-35.7153692496645
538722.046,-0.111,0.619,0.788,57.194,8.653,-2.393,-0.782359546424107,-34.9556332097029,-33.5205294694122
538791.982,-0.118,0.656,0.738,51.253,7.293,-2.716,-0.782359546424107,-34.9556332097029,-33.5205294694122
538821.326,-0.118,0.656,0.738,51.253,7.293,-2.716,-0.587910988061859,-38.3742092998235,-29.8624631689916
538870.765,-0.129,0.71,0.729,39.02,3.39,-2.734,-0.587910988061859,-38.3742092998235,-29.8624631689916
538920.614,-0.129,0.71,0.729,39.02,3.39,-2.734,-0.397692616550753,-40.512931629615,-28.6431077355181
538949.543,-0.129,0.736,0.668,36.995,5.818,-4.138,-0.397692616550753,-40.512931629615,-28.6431077355181
539019.902,-0.129,0.736,0.668,36.995,5.818,-4.138,-1.65809942804681,-45.6473136372056,-26.4482679552657
539030.379,-0.139,0.754,0.633,44.038,5.07,-3.806,-1.65809942804681,-45.6473136372056,-26.4482679552657
539108.934,-0.143,0.793,0.587,43.146,5.516,-1.334,-1.65809942804681,-45.6473136372056,-26.4482679552657
539117.778,-0.143,0.793,0.587,43.146,5.516,-1.334,-1.23776806701383,-44.14344873126,-23.8876215449713
539189.768,-0.144,0.832,0.527,48.195,8.885,2.778,-1.23776806701383,-44.14344873126,-23.8876215449713
539217.063,-0.144,0.832,0.527,48.195,8.885,2.778,-1.29619523907476,-44.9926611934488,-20.2295552445507
539268.552,-0.146,0.863,0.463,43.885,7.021,6.212,-1.29619523907476,-44.9926611934488,-20.2295552445507
539316.351,-0.146,0.863,0.463,43.885,7.021,6.212,-0.678482518799568,-47.5564725596983,-17.4250377475616
539349.379,-0.145,0.902,0.41,46.698,3.167,6.374,-0.678482518799568,-47.5564725596983,-17.4250377475616
539415.634,-0.145,0.902,0.41,46.698,3.167,6.374,-1.04439543951263,-47.5499546872886,-14.1327780771831
539428.162,-0.139,0.937,0.366,36.736,-2.848,5.963,-1.04439543951263,-47.5499546872886,-14.1327780771831
539506.717,-0.139,0.937,0.366,36.688,-4.65,1.719,-1.04439543951263,-47.5499546872886,-14.1327780771831
539509.092,-0.127,0.928,0.324,36.688,-4.65,1.719,-1.04439543951263,-47.5499546872886,-14.1327780771831
539513.521,-0.127,0.928,0.324,36.688,-4.65,1.719,-0.495102266115284,-47.9752851264285,-12.6695515570148
539587.564,-0.133,0.951,0.295,32.436,-4.672,-0.271,-0.495102266115284,-47.9752851264285,-12.6695515570148
539612.809,-0.133,0.951,0.295,32.436,-4.672,-0.271,-0.490721448943595,-49.2568287055305,-11.0843894934993
539666.337,-0.126,0.965,0.259,23.603,-4.27,-3.591,-0.490721448943595,-49.2568287055305,-11.0843894934993
539712.081,-0.126,0.965,0.259,23.603,-4.27,-3.591,-0.31234814297638,-48.1816738762706,-8.76761416989955
539747.163,-0.125,0.962,0.205,28.214,-3.841,-3.666,-0.31234814297638,-48.1816738762706,-8.76761416989955
539811.367,-0.125,0.962,0.205,28.214,-3.841,-3.666,-0.369740331764737,-49.2478968063024,-6.5727743896472
539825.944,-0.137,0.955,0.193,33.302,-3.574,0.332,-0.369740331764737,-49.2478968063024,-6.5727743896472
539906.552,-0.118,0.974,0.132,27.632,-2.065,5.158,-0.369740331764737,-49.2478968063024,-6.5727743896472
539909.246,-0.118,0.974,0.132,27.632,-2.065,5.158,-0.191410063031964,-48.1722591716789,-4.01212797935279
539985.335,-0.101,0.964,0.103,30.786,-1.557,11.812,-0.191410063031964,-48.1722591716789,-4.01212797935279
540008.528,-0.101,0.964,0.103,30.786,-1.557,11.812,0.716181152385688,-46.6700840845062,-2.30503037248985
540064.111,-0.105,1.011,0.081,27.046,-1.894,13.597,0.716181152385688,-46.6700840845062,-2.30503037248985
540107.817,-0.105,1.011,0.081,27.046,-1.894,13.597,1.14932800638348,-48.5963825974096,-1.93922374244779
540144.947,-0.087,0.999,0.033,14.389,-3.206,4.781,1.14932800638348,-48.5963825974096,-1.93922374244779
540207.108,-0.087,0.999,0.033,14.389,-3.206,4.781,0.409213940192842,-46.0255705533867,-1.20761048236368
540223.735,-0.088,0.989,0.054,5.906,-4.755,0.971,0.409213940192842,-46.0255705533867,-1.20761048236368
540304.339,-0.074,0.986,0.003,5.95,-2.603,2.034,0.591600157193017,-46.0224323185228,0.377551581151911
540383.119,-0.081,0.996,0.046,6.002,-5.538,4.156,0.591600157193017,-46.0224323185228,0.377551581151911
540404.265,-0.081,0.996,0.046,6.002,-5.538,4.156,0.775322618106862,-46.2396841890477,-1.20761048236368
540461.9,-0.074,1.003,0.014,3.421,-2.546,1.723,0.775322618106862,-46.2396841890477,-1.20761048236368
540503.555,-0.074,1.003,0.014,3.421,-2.546,1.723,1.31853082428011,-44.9535539589907,-0.47599722227956
540542.733,-0.069,0.978,0.019,2.086,-4.165,0.616,1.31853082428011,-44.9535539589907,-0.47599722227956
540602.837,-0.069,0.978,0.019,2.086,-4.165,0.616,0.589939044375058,-45.5929980337916,0.987229297888675
540621.516,-0.075,0.992,0.021,3.548,-2.31,1.491,0.589939044375058,-45.5929980337916,0.987229297888675
540702.123,-0.069,0.982,0.016,0.966,-0.376,0.275,0.892181141520681,-44.9521055428997,0.255616037804558
540780.888,-0.067,0.981,0.012,0.756,-0.192,1.487,0.892181141520681,-44.9521055428997,0.255616037804558
540799.992,-0.067,0.981,0.012,0.756,-0.192,1.487,0.526763149003704,-44.9511399321723,0.743358211193968
540861.72,-0.067,1.012,0.01,-0.144,-0.236,2.283,0.526763149003704,-44.9511399321723,0.743358211193968
540899.276,-0.067,1.012,0.01,-0.144,-0.236,2.283,0.220011122983068,-44.3090404278712,0.621422667846616
540940.507,-0.061,0.989,0.008,-1.089,0.275,0.971,0.220011122983068,-44.3090404278712,0.621422667846616
540998.565,-0.061,0.989,0.008,-1.089,0.275,0.971,0.592441472910606,-46.2372701622293,0.0117449511098515
541019.293,-0.067,0.986,0.017,0.144,-0.542,1.01,0.592441472910606,-46.2372701622293,0.0117449511098515
541097.846,-0.067,0.986,0.017,0.144,-0.542,1.01,1.07633606442492,-45.3796086061761,0.621422667846616
541100.121,-0.063,0.991,0.009,0.363,-0.236,1.61,1.07633606442492,-45.3796086061761,0.621422667846616
541178.668,-0.063,0.991,0.015,-0.761,-1.68,1.575,1.07633606442492,-45.3796086061761,0.621422667846616
541195.72,-0.063,0.991,0.015,-0.761,-1.68,1.575,1.13810907038497,-45.5949292552463,0.0117449511098515
541259.506,-0.055,0.993,0.02,-1.001,-1.29,1.478,1.13810907038497,-45.5949292552463,0.0117449511098515
541295.01,-0.055,0.993,0.02,-1.001,-1.29,1.478,1.26377017573063,-46.6654974335513,0.0117449511098515
541338.288,-0.057,1.001,0.023,-0.122,-0.275,1.045,1.26377017573063,-46.6654974335513,0.0117449511098515
541394.29,-0.057,1.001,0.023,-0.122,-0.275,1.045,0.716549058524418,-46.8796110692122,0.0117449511098515
541417.069,-0.055,0.991,0.016,-1.137,-0.371,-0.472,0.716549058524418,-46.8796110692122,0.0117449511098515
541493.567,-0.055,0.991,0.016,-1.137,-0.371,-0.472,0.772021911088166,-45.3810570222672,-0.110190592237501
541497.894,-0.057,0.99,0.026,-1.531,-1.273,0.17,0.772021911088166,-45.3810570222672,-0.110190592237501
541576.439,-0.056,0.981,0.037,-1.885,-0.717,0.678,0.772021911088166,-45.3810570222672,-0.110190592237501
541591.433,-0.056,0.981,0.037,-1.885,-0.717,0.678,0.896820182099021,-46.2365459541838,0.377551581151911
541657.268,-0.057,0.999,0.024,-3.316,1.535,1.981,0.896820182099021,-46.2365459541838,0.377551581151911
541690.715,-0.057,0.999,0.024,-3.316,1.535,1.981,0.889203213760299,-44.0970994163468,-0.47599722227956
541736.055,-0.053,0.994,0.03,-6.566,0.91,1.439,0.889203213760299,-44.0970994163468,-0.47599722227956
541790.003,-0.053,0.994,0.03,-6.566,0.91,1.439,0.891856272616393,-44.7430613635573,-2.30503037248985
541814.837,-0.053,0.971,0.057,-15.054,0.087,3.583,0.891856272616393,-44.7430613635573,-2.30503037248985
541889.284,-0.053,0.971,0.057,-15.054,0.087,3.583,1.50305156367711,-45.3851608678584,-2.1830948291425
541895.662,-0.047,0.992,0.079,-21.008,-1.841,6.002,1.50305156367711,-45.3851608678584,-2.1830948291425
541974.217,-0.028,1,0.118,-24.088,-4.585,4.847,1.50305156367711,-45.3851608678584,-2.1830948291425
541987.162,-0.028,1,0.118,-24.088,-4.585,4.847,1.63462339766312,-47.9598353547908,-4.86567678278426
542055.052,-0.028,0.993,0.174,-22.513,-4.077,3.657,1.63462339766312,-47.9598353547908,-4.86567678278426
542086.449,-0.028,0.993,0.174,-22.513,-4.077,3.657,1.86885689130406,-45.3904717268589,-4.86567678278426
542133.835,-0.02,0.975,0.177,-16.489,-0.761,1.106,1.86885689130406,-45.3904717268589,-4.86567678278426
542185.73,-0.02,0.975,0.177,-16.489,-0.761,1.106,0.962969825938808,-47.3225639041265,-7.42632319307867
542212.619,-0.02,0.975,0.177,-24.018,-0.914,1.548,0.962969825938808,-47.3225639041265,-7.42632319307867
542214.994,-0.024,0.987,0.228,-24.018,-0.914,1.548,0.962969825938808,-47.3225639041265,-7.42632319307867
542285.021,-0.024,0.987,0.228,-24.018,-0.914,1.548,1.64010166431308,-49.2536904706666,-9.49922742998367
542293.447,-0.023,0.972,0.248,-31.36,2.848,-0.065,1.64010166431308,-49.2536904706666,-9.49922742998367
542372.003,-0.03,0.942,0.262,-32.431,5.595,3.823,1.64010166431308,-49.2536904706666,-9.49922742998367
542382.897,-0.03,0.942,0.262,-32.431,5.595,3.823,1.8708817309688,-45.6185867180666,-11.9379382969307
542452.834,-0.031,0.932,0.323,-32.659,2.318,6.645,1.8708817309688,-45.6185867180666,-11.9379382969307
542482.178,-0.031,0.932,0.323,-32.659,2.318,6.645,2.17497860848737,-45.4093011360424,-14.3766491638778
542531.619,-0.005,0.916,0.38,-25.9,-2.178,2.563,2.17497860848737,-45.4093011360424,-14.3766491638778
542581.466,-0.005,0.916,0.38,-25.9,-2.178,2.563,1.81061711786019,-45.62558739584,-15.474069054004
542612.454,-0.016,0.948,0.404,-27.19,-1.701,2.073,1.81061711786019,-45.62558739584,-15.474069054004
542680.757,-0.016,0.948,0.404,-27.19,-1.701,2.073,2.05222878540445,-44.9875917371301,-17.6689088342563
542691.234,-0.016,0.896,0.429,-29.404,1.08,0.485,2.05222878540445,-44.9875917371301,-17.6689088342563
542769.786,-0.009,0.851,0.489,-33.49,1.085,0.875,2.05222878540445,-44.9875917371301,-17.6689088342563
542778.63,-0.009,0.851,0.489,-33.49,1.085,0.875,2.35177269681356,-43.4948313545492,-20.7172974179401
542850.621,-0.002,0.858,0.527,-40.258,-0.144,2.03,2.35177269681356,-43.4948313545492,-20.7172974179401
542877.916,-0.002,0.858,0.527,-40.258,-0.144,2.03,2.05080228772995,-44.3553897427845,-22.7902016548451
542929.405,-0.014,0.844,0.562,-29.303,2.279,1.163,2.05080228772995,-44.3553897427845,-22.7902016548451
542977.205,-0.014,0.844,0.562,-29.303,2.279,1.163,1.49134668022389,-41.1458578320062,-23.8876215449713
543008.183,-0.014,0.844,0.562,-34.063,2.143,-0.691,1.49134668022389,-41.1458578320062,-23.8876215449713
543010.558,-0.008,0.782,0.608,-34.063,2.143,-0.691,1.49134668022389,-41.1458578320062,-23.8876215449713
543074.45,-0.008,0.782,0.608,-34.063,2.143,-0.691,1.48357699191865,-38.7992983362816,-28.277301105476
543089.027,-0.014,0.791,0.64,-37.979,2.445,3.272,1.48357699191865,-38.7992983362816,-28.277301105476
543167.58,-0.012,0.731,0.687,-30.388,3.346,0.14,1.48357699191865,-38.7992983362816,-28.277301105476
543174.374,-0.012,0.731,0.687,-30.388,3.346,0.14,1.7936512435752,-40.3002664100451,-29.3747209956022
543248.416,-0.017,0.702,0.715,-36.071,4.431,2.848,1.7936512435752,-40.3002664100451,-29.3747209956022
543273.664,-0.017,0.702,0.715,-36.071,4.431,2.848,1.95322959279365,-33.8792713670338,-30.5940764290757
543327.203,-0.024,0.702,0.732,-39.274,8.067,6.076,1.95322959279365,-33.8792713670338,-30.5940764290757
543372.95,-0.024,0.702,0.732,-39.274,8.067,6.076,1.40028932485611,-32.3860281790893,-33.3985939260648
543408.027,-0.025,0.649,0.752,-31.482,4.536,2.31,1.40028932485611,-32.3860281790893,-33.3985939260648
543472.23,-0.025,0.649,0.752,-31.482,4.536,2.31,1.27018284648709,-30.0331922136368,-34.6179493595384
543486.808,-0.029,0.594,0.809,-34.86,-1.115,-3.333,1.27018284648709,-30.0331922136368,-34.6179493595384
543565.367,-0.029,0.594,0.809,-35.406,-2.581,-1.973,1.27018284648709,-30.0331922136368,-34.6179493595384
543567.742,-0.015,0.55,0.84,-35.406,-2.581,-1.973,1.27018284648709,-30.0331922136368,-34.6179493595384
543570.119,-0.015,0.55,0.84,-35.406,-2.581,-1.973,1.62338786732145,-26.6107536806068,-36.3250469664013
543646.216,-0.023,0.501,0.9,-55.26,0.144,5.573,1.62338786732145,-26.6107536806068,-36.3250469664013
543669.411,-0.023,0.501,0.9,-55.26,0.144,5.573,0.872980165672803,-21.0488686097397,-38.8856933766957
543724.988,-0.019,0.466,0.899,-49.113,3.959,4.9,0.872980165672803,-21.0488686097397,-38.8856933766957
543768.696,-0.019,0.466,0.899,-49.113,3.959,4.9,1.76820568944131,-15.9161764209221,-41.9340819603795
543805.824,-0.024,0.401,0.923,-38.723,2.086,1.741,1.76820568944131,-15.9161764209221,-41.9340819603795
543867.977,-0.024,0.401,0.923,-38.723,2.086,1.741,1.34373230567205,-16.3465763163806,-43.0315018505057
543884.605,-0.023,0.367,0.937,-30.607,1.198,-0.896,1.34373230567205,-16.3465763163806,-43.0315018505057
543965.213,-0.027,0.302,0.96,-22.885,-1.4,-6.339,1.2087931191697,-12.7071273155075,-43.2753729372004
544043.987,-0.026,0.274,0.971,-25.348,-1.33,-2.178,1.2087931191697,-12.7071273155075,-43.2753729372004
544065.132,-0.026,0.274,0.971,-25.348,-1.33,-2.178,1.01372052090805,-9.28155054761354,-43.3973084805478
544122.765,-0.029,0.239,0.985,-47.481,-1.802,1.828,1.01372052090805,-9.28155054761354,-43.3973084805478
544164.419,-0.029,0.239,0.985,-47.481,-1.802,1.828,0.812864216063396,-4.14789274806849,-45.9579548908422
544203.599,-0.012,0.177,0.993,-46.471,-3.591,-2.555,0.812864216063396,-4.14789274806849,-45.9579548908422
544263.707,-0.012,0.177,0.993,-46.471,-3.591,-2.555,0.61457698525193,0.135345575878612,-45.4702127174528
544282.384,-0.011,0.114,1.015,-28.048,-4.458,-2.393,0.61457698525193,0.135345575878612,-45.4702127174528
544362.988,-0.005,0.084,0.995,-27.326,-3.386,1.076,1.15489333813368,2.27551632176112,-45.9579548908422
544441.767,-0.005,0.057,1.019,-25.873,-5.976,1.325,1.15489333813368,2.27551632176112,-45.9579548908422
544460.862,-0.005,0.057,1.019,-25.873,-5.976,1.325,1.81631783025165,4.62859368989541,-47.0553747809684
544522.593,0.003,0.028,1.023,-11.83,-0.945,0.463,1.81631783025165,4.62859368989541,-47.0553747809684
544560.147,0.003,0.028,1.023,-11.83,-0.945,0.463,1.50389178038009,6.77214407332368,-45.8360193474948
544601.375,0,0.023,1.022,-16.563,-1.391,1.308,1.50389178038009,6.77214407332368,-45.8360193474948
544659.428,0,0.023,1.022,-16.563,-1.391,1.308,1.68060188388338,8.4821563264295,-47.2992458676631
544680.158,0.002,-0.001,1.01,-6.938,-0.446,-0.634,1.68060188388338,8.4821563264295,-47.2992458676631
544758.716,0.002,-0.001,1.01,-6.938,-0.446,-0.634,0.956993442432195,6.5544093974351,-47.6650524977051
544760.991,0.003,-0.003,1.012,-6.737,-0.288,-1.01,0.956993442432195,6.5544093974351,-47.6650524977051
544839.537,0.006,-0.025,1.023,-6.553,-1.671,-0.332,0.956993442432195,6.5544093974351,-47.6650524977051
544856.589,0.006,-0.025,1.023,-6.553,-1.671,-0.332,1.61494507859369,9.76804515380462,-46.6895681509263
544920.368,0.005,-0.011,1.01,-4.926,-0.787,1.032,1.61494507859369,9.76804515380462,-46.6895681509263
544955.874,0.005,-0.011,1.01,-4.926,-0.787,1.032,1.61511722753146,9.7661139323499,-47.6650524977051
544999.156,0.005,-0.05,1.027,-6.575,-2.051,-0.844,1.61511722753146,9.7661139323499,-47.6650524977051
545055.163,0.005,-0.05,1.027,-6.575,-2.051,-0.844,1.31184014711326,9.34223190930104,-45.4702127174528
545077.941,0.012,-0.012,1.006,7.052,0.573,1.211,1.31184014711326,9.34223190930104,-45.4702127174528
545154.445,0.012,-0.012,1.006,7.052,0.573,1.211,1.31043725770195,9.76876936185014,-46.3237615208842
545158.772,0.01,-0.031,1.02,-4.777,-1.229,-0.07,1.31043725770195,9.76876936185014,-46.3237615208842
545237.317,0.01,-0.026,1.019,1.544,0.113,0.752,1.31043725770195,9.76876936185014,-46.3237615208842
545252.32,0.01,-0.026,1.019,1.544,0.113,0.752,1.49718068361062,8.69602855940865,-47.4211814110104
545318.155,0.007,-0.026,1.019,0.997,0.385,0.245,1.49718068361062,8.69602855940865,-47.4211814110104
545351.601,0.007,-0.026,1.019,0.997,0.385,0.245,1.2450171572017,11.052002759725,-47.0553747809684
545396.929,0.005,-0.024,1.01,-0.971,0.253,0.441,1.2450171572017,11.052002759725,-47.0553747809684
545450.873,0.005,-0.024,1.01,-0.971,0.253,0.441,1.24667827001966,10.6225684749938,-47.6650524977051
545477.76,0.006,-0.033,1.019,0.288,-0.52,0.122,1.24667827001966,10.6225684749938,-47.6650524977051
545550.161,0.006,-0.033,1.019,0.288,-0.52,0.122,1.12237701685086,11.2670820061134,-46.5676326075789
545556.544,0.012,-0.029,1.015,-0.061,-0.516,0.091,1.12237701685086,11.2670820061134,-46.5676326075789
545637.144,0.012,-0.031,1.024,0.66,-0.704,0.166,1.12237701685086,11.2670820061134,-46.5676326075789
545648.037,0.012,-0.031,1.024,0.66,-0.704,0.166,1.86231893410373,8.69820118354521,-46.3237615208842
545715.925,0.012,-0.03,1.015,-0.166,0.686,0.367,1.86231893410373,8.69820118354521,-46.3237615208842
545747.32,0.012,-0.03,1.015,-0.166,0.686,0.367,1.06381864344063,10.6247410991304,-46.5676326075789
545794.711,0.009,-0.035,1.007,-0.888,0.144,0.223,1.06381864344063,10.6247410991304,-46.5676326075789
545846.61,0.009,-0.035,1.007,-0.888,0.144,0.223,1.48855025061654,11.0522441624069,-46.933439237621
545875.545,0.008,-0.023,1.027,1.719,0.004,0.743,1.48855025061654,11.0522441624069,-46.933439237621
545945.895,0.008,-0.023,1.027,1.719,0.004,0.743,1.49463521784063,9.34078349321,-46.2018259775369
545954.322,0.01,-0.025,1.014,0.301,0.603,0.266,1.49463521784063,9.34078349321,-46.2018259775369
546034.929,0.006,-0.034,1.018,-1.491,0.061,-0.004,1.49463521784063,9.34078349321,-46.2018259775369
546043.773,0.006,-0.034,1.018,-1.491,0.061,-0.004,1.80246526436829,8.48119071570214,-47.7869880410525
546113.715,0.007,-0.032,1.013,-0.039,0.153,0.175,1.80246526436829,8.48119071570214,-47.7869880410525
546143.06,0.007,-0.032,1.013,-0.039,0.153,0.175,1.12943241149587,9.33933507711897,-46.933439237621
546192.499,0.009,-0.033,1.015,0.415,0.017,-0.021,1.12943241149587,9.33933507711897,-46.933439237621
546242.346,0.009,-0.033,1.015,0.415,0.017,-0.021,1.42986276550298,10.4113516715149,-46.2018259775369
546273.332,0.011,-0.034,1.022,-0.258,-0.402,0.013,1.42986276550298,10.4113516715149,-46.2018259775369
546341.626,0.011,-0.034,1.022,-0.258,-0.402,0.013,0.888272634913248,8.69626996209049,-47.2992458676631
546352.104,0.011,-0.034,1.013,-0.03,0.048,0.109,0.888272634913248,8.69626996209049,-47.2992458676631
546432.714,0.006,-0.033,1.021,-0.468,0.122,0.656,0.888272634913248,8.69626996209049,-47.2992458676631
546439.508,0.006,-0.033,1.021,-0.468,0.122,0.656,1.6079972770348,11.6945850693898,-46.933439237621
546511.498,0.007,-0.032,1.013,0.669,0.144,0.07,1.6079972770348,11.6945850693898,-46.933439237621
546538.794,0.007,-0.032,1.013,0.669,0.144,0.07,1.13247489510791,8.48360474252054,-46.5676326075789
546592.33,0.009,-0.037,1.011,-0.616,-0.096,0.061,1.13247489510791,8.48360474252054,-46.5676326075789
546638.073,0.009,-0.037,1.011,-0.616,-0.096,0.061,1.61190259498165,10.623775488403,-47.0553747809684
546671.103,0.008,-0.032,1.023,-0.048,-0.542,0.166,1.61190259498165,10.623775488403,-47.0553747809684
546737.353,0.008,-0.032,1.023,-0.048,-0.542,0.166,1.61188107636443,10.6240168910849,-46.933439237621
546749.881,0.012,-0.031,1.015,-0.503,-0.192,0.035,1.61188107636443,10.6240168910849,-46.933439237621
