#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
13374065,173,32,1004,10403,-8701,51436,-93,108,-307,,,,0x018,,,,,,,,,,,,,,,,,,
13454675,155,4,1005,17408,-19586,60361,-93,108,-307,,,,0x058,,,,,,,,,,,,,,,,,,
13469670,155,4,1005,17408,-19586,60361,-67,112,-295,,,,0x020,,,,,,,,,,,,,,,,,,
13533459,170,44,1005,13457,-9060,44856,-67,112,-295,,,,0x058,,,,,,,,,,,,,,,,,,
13568955,170,44,1005,13457,-9060,44856,-46,115,-297,,,,0x020,,,,,,,,,,,,,,,,,,
13612242,170,44,1005,8513,13055,42551,-46,115,-297,,,,0x050,,,,,,,,,,,,,,,,,,
13614617,198,16,1012,8513,13055,42551,-46,115,-297,,,,0x008,,,,,,,,,,,,,,,,,,
13668245,198,16,1012,8513,13055,42551,-42,121,-300,,,,0x020,,,,,,,,,,,,,,,,,,
13693074,158,17,1014,-4523,15960,47621,-42,121,-300,,,,0x018,,,,,,,,,,,,,,,,,,
13765478,158,17,1014,-4523,15960,47621,-52,132,-300,,,,0x060,,,,,,,,,,,,,,,,,,
13771855,117,-78,1023,-6698,11698,36111,-52,132,-300,,,,0x018,,,,,,,,,,,,,,,,,,
13852464,106,12,984,-14017,23244,30069,-52,132,-300,,,,0x058,,,,,,,,,,,,,,,,,,
13865408,106,12,984,-14017,23244,30069,-46,145,-310,,,,0x020,,,,,,,,,,,,,,,,,,
13931245,105,-40,1025,30,11182,33285,-46,145,-310,,,,0x058,,,,,,,,,,,,,,,,,,
13964688,105,-40,1025,30,11182,33285,-40,150,-307,,,,0x020,,,,,,,,,,,,,,,,,,
14012077,98,-98,1031,-1041,-691,43439,-40,150,-307,,,,0x058,,,,,,,,,,,,,,,,,,
14063975,98,-98,1031,-1041,-691,43439,-19,169,-313,,,,0x020,,,,,,,,,,,,,,,,,,
14090855,105,-102,1074,-15093,-11178,58843,-19,169,-313,,,,0x018,,,,,,,,,,,,,,,,,,
14163267,105,-102,1074,-15093,-11178,58843,-24,193,-315,,,,0x060,,,,,,,,,,,,,,,,,,
14169644,115,-118,1050,-11287,6461,66801,-24,193,-315,,,,0x018,,,,,,,,,,,,,,,,,,
14250247,70,-170,821,9292,12915,65826,-24,193,-315,,,,0x058,,,,,,,,,,,,,,,,,,
14261139,70,-170,821,9292,12915,65826,7,192,-309,,,,0x020,,,,,,,,,,,,,,,,,,
14329032,99,-98,1039,57369,-36942,92216,7,192,-309,,,,0x058,,,,,,,,,,,,,,,,,,
14360426,99,-98,1039,57369,-36942,92216,33,195,-276,,,,0x020,,,,,,,,,,,,,,,,,,
14409858,118,117,1198,34536,-13654,103700,33,195,-276,,,,0x018,,,,,,,,,,,,,,,,,,
14459715,118,117,1198,34536,-13654,103700,22,231,-298,,,,0x060,,,,,,,,,,,,,,,,,,
14488643,106,-69,847,-25554,41050,79830,22,231,-298,,,,0x018,,,,,,,,,,,,,,,,,,
14558995,106,-69,847,-25554,41050,79830,22,240,-280,,,,0x060,,,,,,,,,,,,,,,,,,
14567422,106,-69,847,23983,4628,74891,22,240,-280,,,,0x010,,,,,,,,,,,,,,,,,,
14569797,54,4,1064,23983,4628,74891,22,240,-280,,,,0x008,,,,,,,,,,,,,,,,,,
14648035,56,16,1014,-11414,3727,70249,22,240,-280,,,,0x058,,,,,,,,,,,,,,,,,,
14656879,56,16,1014,-11414,3727,70249,34,264,-292,,,,0x020,,,,,,,,,,,,,,,,,,
14726822,25,-35,939,8141,4020,59911,34,264,-292,,,,0x058,,,,,,,,,,,,,,,,,,
14756167,25,-35,939,8141,4020,59911,31,273,-282,,,,0x020,,,,,,,,,,,,,,,,,,
14807646,23,-17,988,9852,-11353,64561,31,273,-282,,,,0x018,,,,,,,,,,,,,,,,,,
14855449,23,-17,988,9852,-11353,64561,52,303,-279,,,,0x060,,,,,,,,,,,,,,,,,,
14886426,77,-3,1078,2563,-15456,68232,52,303,-279,,,,0x018,,,,,,,,,,,,,,,,,,
14954734,77,-3,1078,2563,-15456,68232,39,343,-277,,,,0x060,,,,,,,,,,,,,,,,,,
14967263,87,3,1054,-32519,3281,63511,39,343,-277,,,,0x018,,,,,,,,,,,,,,,,,,
15045824,61,-175,1027,-15242,11178,39637,39,343,-277,,,,0x058,,,,,,,,,,,,,,,,,,
15052618,61,-175,1027,-15242,11178,39637,22,367,-273,,,,0x020,,,,,,,,,,,,,,,,,,
15124594,61,-175,1027,-16047,10158,60554,22,367,-273,,,,0x010,,,,,,,,,,,,,,,,,,
15126969,33,-187,1063,-16047,10158,60554,22,367,-273,,,,0x048,,,,,,,,,,,,,,,,,,
15151897,33,-187,1063,-16047,10158,60554,9,396,-282,,,,0x020,,,,,,,,,,,,,,,,,,
15205425,-3,-154,1018,-9878,22159,81519,9,396,-282,,,,0x018,,,,,,,,,,,,,,,,,,
15251181,-3,-154,1018,-9878,22159,81519,-19,444,-286,,,,0x060,,,,,,,,,,,,,,,,,,
15284211,-83,-164,1036,-17661,16681,75901,-19,444,-286,,,,0x018,,,,,,,,,,,,,,,,,,
15350471,-83,-164,1036,-17661,16681,75901,-34,471,-273,,,,0x060,,,,,,,,,,,,,,,,,,
15365047,-101,-153,804,-37209,14061,68525,-34,471,-273,,,,0x018,,,,,,,,,,,,,,,,,,
15443599,-66,-150,1048,-2856,-28122,50343,-34,471,-273,,,,0x058,,,,,,,,,,,,,,,,,,
15448342,-66,-150,1048,-2856,-28122,50343,-42,480,-271,,,,0x020,,,,,,,,,,,,,,,,,,
15524426,-105,-180,1033,-1273,-8968,37843,-42,480,-271,,,,0x018,,,,,,,,,,,,,,,,,,
15547629,-105,-180,1033,-1273,-8968,37843,-55,489,-265,,,,0x060,,,,,,,,,,,,,,,,,,
15603212,-72,-207,996,7354,7096,43010,-55,489,-265,,,,0x018,,,,,,,,,,,,,,,,,,
15646920,-72,-207,996,7354,7096,43010,-82,505,-280,,,,0x060,,,,,,,,,,,,,,,,,,
15681998,-83,-181,977,11668,8277,61683,-82,505,-280,,,,0x018,,,,,,,,,,,,,,,,,,
15746201,-83,-181,977,11668,8277,61683,-106,508,-270,,,,0x060,,,,,,,,,,,,,,,,,,
15762829,-120,-151,1026,13969,-5866,70813,-106,508,-270,,,,0x018,,,,,,,,,,,,,,,,,,
15841383,-113,-127,968,11711,-3123,85273,-106,508,-270,,,,0x058,,,,,,,,,,,,,,,,,,
15844077,-113,-127,968,11711,-3123,85273,-138,516,-283,,,,0x020,,,,,,,,,,,,,,,,,,
15922215,-125,-130,1065,11904,-14061,102532,-138,516,-283,,,,0x018,,,,,,,,,,,,,,,,,,
15943369,-125,-130,1065,11904,-14061,102532,-175,520,-274,,,,0x060,,,,,,,,,,,,,,,,,,
16000997,-103,-90,972,-3714,-2021,101810,-175,520,-274,,,,0x018,,,,,,,,,,,,,,,,,,
16042648,-103,-90,972,-3714,-2021,101810,-201,535,-279,,,,0x060,,,,,,,,,,,,,,,,,,
16079776,-116,-36,1012,-13300,-9358,88191,-201,535,-279,,,,0x018,,,,,,,,,,,,,,,,,,
16141925,-116,-36,1012,-13300,-9358,88191,-240,523,-285,,,,0x060,,,,,,,,,,,,,,,,,,
16160604,-77,-19,957,-14840,-7035,83641,-240,523,-285,,,,0x018,,,,,,,,,,,,,,,,,,
16239147,-94,5,1041,-5127,-25694,71570,-243,522,-279,,,,0x038,,,,,,,,,,,,,,,,,,
16319975,-78,-93,1047,4383,-26726,63122,-243,522,-279,,,,0x058,,,,,,,,,,,,,,,,,,
16339069,-78,-93,1047,4383,-26726,63122,-268,517,-276,,,,0x020,,,,,,,,,,,,,,,,,,
16398760,-102,-80,1094,-9651,-12639,74943,-268,517,-276,,,,0x058,,,,,,,,,,,,,,,,,,
16438356,-102,-80,1094,-9651,-12639,74943,-304,504,-283,,,,0x020,,,,,,,,,,,,,,,,,,
16477542,-41,-68,954,686,13536,87154,-304,504,-283,,,,0x058,,,,,,,,,,,,,,,,,,
16537637,-41,-68,954,686,13536,87154,-357,475,-282,,,,0x020,,,,,,,,,,,,,,,,,,
16558373,-51,34,1006,8430,15198,89123,-357,475,-282,,,,0x058,,,,,,,,,,,,,,,,,,
16636925,-103,-16,989,2996,3863,57426,-357,454,-285,,,,0x038,,,,,,,,,,,,,,,,,,
16717746,-69,-33,1016,-3255,-20667,46235,-357,454,-285,,,,0x058,,,,,,,,,,,,,,,,,,
16734790,-69,-33,1016,-3255,-20667,46235,-357,445,-291,,,,0x020,,,,,,,,,,,,,,,,,,
16796528,-71,-23,1051,638,-20461,42831,-357,445,-291,,,,0x058,,,,,,,,,,,,,,,,,,
16834075,-71,-23,1051,638,-20461,42831,-373,429,-304,,,,0x020,,,,,,,,,,,,,,,,,,
16875314,-51,-27,987,-2030,-4703,47958,-373,429,-304,,,,0x058,,,,,,,,,,,,,,,,,,
16933364,-51,-27,987,-2030,-4703,47958,-373,429,-304,,,,0x020,,,,,,,,,,,,,,,,,,
16956149,-41,-36,1033,-3749,-1089,50631,-373,429,-304,,,,0x058,,,,,,,,,,,,,,,,,,
17032644,-41,-36,1033,-3749,-1089,50631,-387,396,-301,,,,0x020,,,,,,,,,,,,,,,,,,
17034919,-23,0,1018,7315,-5512,58327,-387,396,-301,,,,0x018,,,,,,,,,,,,,,,,,,
17115525,-38,4,1027,8229,3106,44340,-387,396,-301,,,,0x058,,,,,,,,,,,,,,,,,,
17130519,-38,4,1027,8229,3106,44340,-379,388,-301,,,,0x020,,,,,,,,,,,,,,,,,,
17194308,-49,10,1045,4838,-7043,35345,-379,388,-301,,,,0x058,,,,,,,,,,,,,,,,,,
17229805,-49,10,1045,4838,-7043,35345,-394,373,-303,,,,0x020,,,,,,,,,,,,,,,,,,
17275142,-25,13,1024,10976,8596,19866,-394,373,-303,,,,0x058,,,,,,,,,,,,,,,,,,
17329085,-25,13,1024,10976,8596,19866,-403,369,-307,,,,0x020,,,,,,,,,,,,,,,,,,
17353914,-106,1,1014,9751,16056,-840,-403,369,-307,,,,0x018,,,,,,,,,,,,,,,,,,
17428372,-106,1,1014,9751,16056,-840,-408,367,-301,,,,0x060,,,,,,,,,,,,,,,,,,
17432699,-47,88,995,-9279,-1951,-3640,-408,367,-301,,,,0x018,,,,,,,,,,,,,,,,,,
17513306,-52,17,999,-14490,3255,2187,-408,367,-301,,,,0x058,,,,,,,,,,,,,,,,,,
17526250,-52,17,999,-14490,3255,2187,-403,379,-297,,,,0x020,,,,,,,,,,,,,,,,,,
17592087,-48,8,1014,-11843,-10648,-603,-403,379,-297,,,,0x058,,,,,,,,,,,,,,,,,,
17625529,-48,8,1014,-11843,-10648,-603,-388,375,-303,,,,0x020,,,,,,,,,,,,,,,,,,
17672919,-43,-35,1013,1316,-6873,18900,-388,375,-303,,,,0x058,,,,,,,,,,,,,,,,,,
17724815,-43,-35,1013,1316,-6873,18900,-400,370,-319,,,,0x020,,,,,,,,,,,,,,,,,,
17751693,-48,-16,1025,2065,-10780,14586,-400,370,-319,,,,0x018,,,,,,,,,,,,,,,,,,
17824095,-48,-16,1025,2065,-10780,14586,-381,357,-312,,,,0x060,,,,,,,,,,,,,,,,,,
17830472,-5,-13,1028,6947,-14914,16301,-381,357,-312,,,,0x018,,,,,,,,,,,,,,,,,,
17911079,25,6,1008,7297,-15443,11305,-381,357,-312,,,,0x058,,,,,,,,,,,,,,,,,,
17921973,25,6,1008,7297,-15443,11305,-373,345,-321,,,,0x020,,,,,,,,,,,,,,,,,,
17989866,12,88,1013,10368,-8487,18300,-373,345,-321,,,,0x058,,,,,,,,,,,,,,,,,,
18021263,12,88,1013,10368,-8487,18300,-375,343,-330,,,,0x020,,,,,,,,,,,,,,,,,,
18070692,19,50,1006,-2541,-15220,10482,-375,343,-330,,,,0x058,,,,,,,,,,,,,,,,,,
18120536,19,50,1006,-2541,-15220,10482,-342,354,-339,,,,0x020,,,,,,,,,,,,,,,,,,
18149465,168,-31,1008,-14813,-59062,-4751,-342,354,-339,,,,0x018,,,,,,,,,,,,,,,,,,
18219824,168,-31,1008,-14813,-59062,-4751,-318,364,-340,,,,0x060,,,,,,,,,,,,,,,,,,
18228252,168,-31,1008,-10443,-30598,3885,-318,364,-340,,,,0x010,,,,,,,,,,,,,,,,,,
18230627,136,25,984,-10443,-30598,3885,-318,364,-340,,,,0x008,,,,,,,,,,,,,,,,,,
18308872,248,-138,928,-31867,-54438,-5271,-318,364,-340,,,,0x058,,,,,,,,,,,,,,,,,,
18317717,248,-138,928,-31867,-54438,-5271,-261,393,-343,,,,0x020,,,,,,,,,,,,,,,,,,
18387655,351,-65,906,-26499,-98586,2445,-261,393,-343,,,,0x058,,,,,,,,,,,,,,,,,,
18417000,351,-65,906,-26499,-98586,2445,-190,400,-351,,,,0x020,,,,,,,,,,,,,,,,,,
18468475,527,-124,897,-20838,-134137,-11545,-190,400,-351,,,,0x018,,,,,,,,,,,,,,,,,,
18516279,527,-124,897,-20838,-134137,-11545,-94,405,-331,,,,0x060,,,,,,,,,,,,,,,,,,
18547257,670,-111,769,-14297,-121331,-10088,-94,405,-331,,,,0x018,,,,,,,,,,,,,,,,,,
18615568,670,-111,769,-14297,-121331,-10088,-31,403,-310,,,,0x060,,,,,,,,,,,,,,,,,,
18628094,777,-113,642,-7507,-106316,-15264,-31,403,-310,,,,0x018,,,,,,,,,,,,,,,,,,
18706647,862,-112,577,-3469,-110783,-20370,-31,403,-310,,,,0x058,,,,,,,,,,,,,,,,,,
18713440,862,-112,577,-3469,-110783,-20370,30,406,-267,,,,0x020,,,,,,,,,,,,,,,,,,
18787483,894,-100,421,-10605,-95926,-4073,30,406,-267,,,,0x058,,,,,,,,,,,,,,,,,,
18812728,894,-100,421,-10605,-95926,-4073,70,415,-235,,,,0x020,,,,,,,,,,,,,,,,,,
18866261,964,-107,330,-10941,-82652,9410,70,415,-235,,,,0x018,,,,,,,,,,,,,,,,,,
18912017,964,-107,330,-10941,-82652,9410,100,426,-195,,,,0x060,,,,,,,,,,,,,,,,,,
18945048,986,-116,129,1793,-87976,1120,100,426,-195,,,,0x018,,,,,,,,,,,,,,,,,,
19011310,986,-116,129,1793,-87976,1120,154,405,-142,,,,0x060,,,,,,,,,,,,,,,,,,
19025888,1009,-97,66,13838,-112153,-20400,154,405,-142,,,,0x018,,,,,,,,,,,,,,,,,,
19104453,1021,-56,-181,5766,-111125,-25453,154,405,-142,,,,0x058,,,,,,,,,,,,,,,,,,
19109197,1021,-56,-181,5766,-111125,-25453,171,391,-63,,,,0x020,,,,,,,,,,,,,,,,,,
19185287,962,-44,-195,52,-127168,-15351,171,391,-63,,,,0x018,,,,,,,,,,,,,,,,,,
19208493,962,-44,-195,52,-127168,-15351,193,390,1,,,,0x060,,,,,,,,,,,,,,,,,,
19264080,912,-65,-475,11707,-120404,-5875,193,390,1,,,,0x018,,,,,,,,,,,,,,,,,,
19307788,912,-65,-475,11707,-120404,-5875,190,400,75,,,,0x060,,,,,,,,,,,,,,,,,,
19342871,802,-49,-578,16703,-131280,-4567,190,400,75,,,,0x018,,,,,,,,,,,,,,,,,,
19407084,802,-49,-578,16703,-131280,-4567,163,391,147,,,,0x060,,,,,,,,,,,,,,,,,,
19423712,631,-32,-631,12919,-118846,3298,163,391,147,,,,0x018,,,,,,,,,,,,,,,,,,
19502274,577,-44,-793,3246,-95523,15968,163,391,147,,,,0x058,,,,,,,,,,,,,,,,,,
19504967,577,-44,-793,3246,-95523,15968,129,405,190,,,,0x020,,,,,,,,,,,,,,,,,,
19583095,499,-49,-791,1010,-114826,18427,129,405,190,,,,0x018,,,,,,,,,,,,,,,,,,
19604247,499,-49,-791,1010,-114826,18427,99,396,234,,,,0x060,,,,,,,,,,,,,,,,,,
19661875,332,-104,-1056,-18335,-64001,3985,99,396,234,,,,0x018,,,,,,,,,,,,,,,,,,
19703530,332,-104,-1056,-18335,-64001,3985,63,403,282,,,,0x060,,,,,,,,,,,,,,,,,,
19742709,291,-22,-906,-14546,-83930,4838,63,403,282,,,,0x018,,,,,,,,,,,,,,,,,,
19802819,291,-22,-906,-14546,-83930,4838,24,402,300,,,,0x060,,,,,,,,,,,,,,,,,,
19821495,178,-40,-946,-2375,-82328,-634,24,402,300,,,,0x018,,,,,,,,,,,,,,,,,,
19902098,52,-25,-955,-8645,-66206,-5092,4,397,318,,,,0x078,,,,,,,,,,,,,,,,,,
19980872,-61,-32,-1026,-22487,-66316,-258,4,397,318,,,,0x018,,,,,,,,,,,,,,,,,,
19999967,-61,-32,-1026,-22487,-66316,-258,-58,387,351,,,,0x060,,,,,,,,,,,,,,,,,,
20059646,-138,53,-956,-22023,-96906,9441,-58,387,351,,,,0x018,,,,,,,,,,,,,,,,,,
20099240,-138,53,-956,-22023,-96906,9441,-109,382,361,,,,0x020,,,,,,,,,,,,,,,,,,
20140476,-215,94,-910,-5814,-101976,7332,-109,382,361,,,,0x058,,,,,,,,,,,,,,,,,,
20198524,-215,94,-910,-5814,-101976,7332,-178,385,376,,,,0x020,,,,,,,,,,,,,,,,,,
20219261,-388,57,-850,7240,-99767,-201,-178,385,376,,,,0x058,,,,,,,,,,,,,,,,,,
20297813,-388,57,-850,7240,-99767,-201,-217,402,375,,,,0x020,,,,,,,,,,,,,,,,,,
20300088,-505,10,-862,10132,-78605,-5193,-217,402,375,,,,0x018,,,,,,,,,,,,,,,,,,
20378641,-615,8,-778,6667,-72143,-1605,-217,402,375,,,,0x058,,,,,,,,,,,,,,,,,,
20395685,-615,8,-778,6667,-72143,-1605,-274,396,372,,,,0x020,,,,,,,,,,,,,,,,,,
20457426,-673,17,-694,15723,-71430,1526,-274,396,372,,,,0x058,,,,,,,,,,,,,,,,,,
20494975,-673,17,-694,15723,-71430,1526,-313,411,349,,,,0x020,,,,,,,,,,,,,,,,,,
20538266,-769,-35,-677,20199,-70288,-2878,-313,411,349,,,,0x058,,,,,,,,,,,,,,,,,,
20594265,-769,-35,-677,20199,-70288,-2878,-355,415,334,,,,0x020,,,,,,,,,,,,,,,,,,
20617052,-822,-38,-652,7271,-71246,2765,-355,415,334,,,,0x058,,,,,,,,,,,,,,,,,,
20693547,-822,-38,-652,7271,-71246,2765,-403,409,309,,,,0x020,,,,,,,,,,,,,,,,,,
20697874,-823,9,-499,3425,-85233,8671,-403,409,309,,,,0x018,,,,,,,,,,,,,,,,,,
20776426,-912,8,-347,288,-72642,2073,-403,409,309,,,,0x058,,,,,,,,,,,,,,,,,,
20791421,-912,8,-347,288,-72642,2073,-424,423,288,,,,0x020,,,,,,,,,,,,,,,,,,
20855212,-953,-10,-342,3473,-49735,2471,-424,423,288,,,,0x058,,,,,,,,,,,,,,,,,,
20890710,-953,-10,-342,3473,-49735,2471,-454,409,274,,,,0x020,,,,,,,,,,,,,,,,,,
20936045,-980,-10,-267,-4978,-40595,783,-454,409,274,,,,0x058,,,,,,,,,,,,,,,,,,
20989990,-980,-10,-267,-4978,-40595,783,-468,406,256,,,,0x020,,,,,,,,,,,,,,,,,,
21014817,-951,0,-239,-6549,-42993,4773,-468,406,256,,,,0x058,,,,,,,,,,,,,,,,,,
21089268,-951,0,-239,-6549,-42993,4773,-483,399,240,,,,0x020,,,,,,,,,,,,,,,,,,
21095646,-1006,18,-129,-385,-40149,5648,-483,399,240,,,,0x018,,,,,,,,,,,,,,,,,,
21174201,-982,0,-179,-4725,-26355,10053,-483,399,240,,,,0x058,,,,,,,,,,,,,,,,,,
21187143,-982,0,-179,-4725,-26355,10053,-496,393,226,,,,0x020,,,,,,,,,,,,,,,,,,
21255032,-977,55,-86,-9533,-31941,7717,-496,393,226,,,,0x058,,,,,,,,,,,,,,,,,,
21286425,-977,55,-86,-9533,-31941,7717,-504,388,217,,,,0x020,,,,,,,,,,,,,,,,,,
21333815,-1018,29,-72,-8321,-24727,-2568,-504,388,217,,,,0x058,,,,,,,,,,,,,,,,,,
21385714,-1018,29,-72,-8321,-24727,-2568,-523,385,195,,,,0x020,,,,,,,,,,,,,,,,,,
21412591,-1027,47,-16,-12324,-44126,-4147,-523,385,195,,,,0x018,,,,,,,,,,,,,,,,,,
21484994,-1027,47,-16,-12324,-44126,-4147,-541,393,162,,,,0x060,,,,,,,,,,,,,,,,,,
21493421,-1041,31,54,-14997,-70367,-20269,-541,393,162,,,,0x018,,,,,,,,,,,,,,,,,,
21571975,-1053,110,135,-2139,-79476,-14420,-541,393,162,,,,0x058,,,,,,,,,,,,,,,,,,
21582870,-1053,110,135,-2139,-79476,-14420,-565,400,111,,,,0x020,,,,,,,,,,,,,,,,,,
21652808,-910,-107,317,-20050,-104431,-2957,-565,400,111,,,,0x058,,,,,,,,,,,,,,,,,,
21682156,-910,-107,317,-20050,-104431,-2957,-571,400,40,,,,0x020,,,,,,,,,,,,,,,,,,
21731592,-792,-60,396,-18602,-112455,-6724,-571,400,40,,,,0x058,,,,,,,,,,,,,,,,,,
21781436,-792,-60,396,-18602,-112455,-6724,-579,397,-19,,,,0x020,,,,,,,,,,,,,,,,,,
21810366,-792,-44,588,-5700,-108438,11344,-579,397,-19,,,,0x018,,,,,,,,,,,,,,,,,,
21880725,-792,-44,588,-5700,-108438,11344,-580,387,-96,,,,0x060,,,,,,,,,,,,,,,,,,
21891203,-721,-46,709,-8246,-106194,4886,-580,387,-96,,,,0x018,,,,,,,,,,,,,,,,,,
21969760,-621,-101,791,5586,-98581,-8023,-580,387,-96,,,,0x058,,,,,,,,,,,,,,,,,,
21978604,-621,-101,791,5586,-98581,-8023,-549,393,-142,,,,0x020,,,,,,,,,,,,,,,,,,
22050588,-451,-51,848,12604,-85728,-16590,-549,393,-142,,,,0x058,,,,,,,,,,,,,,,,,,
22077881,-451,-51,848,12604,-85728,-16590,-519,391,-192,,,,0x020,,,,,,,,,,,,,,,,,,
22129362,-440,19,955,-700,-89788,12263,-519,391,-192,,,,0x018,,,,,,,,,,,,,,,,,,
22177169,-440,19,955,-700,-89788,12263,-492,388,-247,,,,0x060,,,,,,,,,,,,,,,,,,
22208146,-264,-26,983,468,-86113,4165,-492,388,-247,,,,0x018,,,,,,,,,,,,,,,,,,
22276452,-264,-26,983,468,-86113,4165,-439,396,-265,,,,0x060,,,,,,,,,,,,,,,,,,
22288978,-207,-105,981,-8439,-71360,-15706,-439,396,-265,,,,0x018,,,,,,,,,,,,,,,,,,
22367533,-111,-61,1014,2585,-58191,-15386,-439,396,-265,,,,0x058,,,,,,,,,,,,,,,,,,
22374327,-111,-61,1014,2585,-58191,-15386,-420,396,-289,,,,0x020,,,,,,,,,,,,,,,,,,
22448369,-72,-12,1029,-516,-49612,463,-420,396,-289,,,,0x058,,,,,,,,,,,,,,,,,,
22473616,-72,-12,1029,-516,-49612,463,-384,403,-304,,,,0x020,,,,,,,,,,,,,,,,,,
22527142,14,-56,1022,-2839,-46698,-9384,-384,403,-304,,,,0x018,,,,,,,,,,,,,,,,,,
22572895,14,-56,1022,-2839,-46698,-9384,-372,387,-315,,,,0x060,,,,,,,,,,,,,,,,,,
22605925,14,-56,1022,3053,-32506,-1658,-372,387,-315,,,,0x010,,,,,,,,,,,,,,,,,,
22608300,29,-50,1029,3053,-32506,-1658,-372,387,-315,,,,0x008,,,,,,,,,,,,,,,,,,
22670136,29,-50,1029,3053,-32506,-1658,-349,390,-330,,,,0x060,,,,,,,,,,,,,,,,,,
22686764,45,-51,1035,7376,-26617,-1071,-349,390,-330,,,,0x018,,,,,,,,,,,,,,,,,,
22765323,122,-64,1018,6693,-25182,-5823,-349,390,-330,,,,0x058,,,,,,,,,,,,,,,,,,
22770067,122,-64,1018,6693,-25182,-5823,-340,394,-333,,,,0x020,,,,,,,,,,,,,,,,,,
22846153,153,-15,1017,14227,-20667,5639,-340,394,-333,,,,0x058,,,,,,,,,,,,,,,,,,
22869347,153,-15,1017,14227,-20667,5639,-324,378,-330,,,,0x020,,,,,,,,,,,,,,,,,,
22924926,164,-20,992,10836,-15780,2375,-324,378,-330,,,,0x018,,,,,,,,,,,,,,,,,,
22968629,164,-20,992,10836,-15780,2375,-312,376,-342,,,,0x060,,,,,,,,,,,,,,,,,,
23005759,192,-8,984,5040,-9550,-7249,-312,376,-342,,,,0x018,,,,,,,,,,,,,,,,,,
23065867,192,-8,984,5040,-9550,-7249,-310,382,-345,,,,0x060,,,,,,,,,,,,,,,,,,
23084544,222,-4,1007,3272,-10416,-1754,-310,382,-345,,,,0x018,,,,,,,,,,,,,,,,,,
23163098,208,40,1007,12932,-9467,12267,-310,382,-345,,,,0x058,,,,,,,,,,,,,,,,,,
23165791,208,40,1007,12932,-9467,12267,-307,366,-352,,,,0x020,,,,,,,,,,,,,,,,,,
23243925,186,40,991,6230,-7004,4900,-307,366,-352,,,,0x018,,,,,,,,,,,,,,,,,,
23265075,186,40,991,6230,-7004,4900,-291,369,-346,,,,0x060,,,,,,,,,,,,,,,,,,
23322708,206,44,990,-3163,-6068,-4418,-291,369,-346,,,,0x018,,,,,,,,,,,,,,,,,,
23364364,206,44,990,-3163,-6068,-4418,-301,360,-364,,,,0x060,,,,,,,,,,,,,,,,,,
23403541,240,41,1011,-48,-2550,5836,-301,360,-364,,,,0x018,,,,,,,,,,,,,,,,,,
23461593,240,41,1011,-48,-2550,5836,-303,361,-357,,,,0x060,,,,,,,,,,,,,,,,,,
23482322,214,9,999,-2078,153,1500,-303,361,-357,,,,0x018,,,,,,,,,,,,,,,,,,
23560883,214,9,999,-1732,-52,2436,-301,370,-349,,,,0x070,,,,,,,,,,,,,,,,,,
23563477,223,-3,986,-1732,-52,2436,-301,370,-349,,,,0x008,,,,,,,,,,,,,,,,,,
23641713,213,2,998,-336,2646,-1553,-301,370,-349,,,,0x018,,,,,,,,,,,,,,,,,,
23660815,213,2,998,-336,2646,-1553,-292,369,-354,,,,0x060,,,,,,,,,,,,,,,,,,
23720493,218,15,1008,1233,1850,1190,-292,369,-354,,,,0x018,,,,,,,,,,,,,,,,,,
23760095,218,15,1008,1233,1850,1190,-306,366,-348,,,,0x060,,,,,,,,,,,,,,,,,,
23801326,213,-7,997,2345,1456,1894,-306,366,-348,,,,0x018,,,,,,,,,,,,,,,,,,
23857326,213,-7,997,2345,1456,1894,-297,361,-349,,,,0x060,,,,,,,,,,,,,,,,,,
23880106,199,37,990,5044,953,-3325,-297,361,-349,,,,0x018,,,,,,,,,,,,,,,,,,
23956608,199,37,990,5044,953,-3325,-300,363,-346,,,,0x020,,,,,,,,,,,,,,,,,,
23958883,211,54,980,2607,608,-923,-300,363,-346,,,,0x058,,,,,,,,,,,,,,,,,,
24039479,226,18,997,-1583,-332,2983,-300,363,-346,,,,0x018,,,,,,,,,,,,,,,,,,
24056524,226,18,997,-1583,-332,2983,-303,357,-342,,,,0x020,,,,,,,,,,,,,,,,,,
24118266,205,13,1002,-1295,-61,3635,-303,357,-342,,,,0x058,,,,,,,,,,,,,,,,,,
24155813,205,13,1002,-1295,-61,3635,-292,367,-339,,,,0x020,,,,,,,,,,,,,,,,,,
24199103,225,0,1000,-1614,-2170,-1583,-292,367,-339,,,,0x058,,,,,,,,,,,,,,,,,,
24253049,225,0,1000,-1614,-2170,-1583,-300,360,-358,,,,0x020,,,,,,,,,,,,,,,,,,
24277885,212,27,989,1942,-411,-424,-300,360,-358,,,,0x058,,,,,,,,,,,,,,,,,,
24352329,212,27,989,1942,-411,-424,-291,354,-345,,,,0x020,,,,,,,,,,,,,,,,,,
24356657,215,45,984,1470,643,446,-291,354,-345,,,,0x018,,,,,,,,,,,,,,,,,,
