#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
3272489346,3,-23,1014,288,-988,10053,-243,121,-336,,,,0x020,,,,,,,,,,,,,,,,,,
3272567487,17,-19,1034,2598,-2240,17351,-243,121,-336,,,,0x058,,,,,,,,,,,,,,,,,,
3272588631,17,-19,1034,2598,-2240,17351,-235,117,-328,,,,0x020,,,,,,,,,,,,,,,,,,
3272646274,0,-14,1002,-3775,-1605,25991,-235,117,-328,,,,0x058,,,,,,,,,,,,,,,,,,
3272687923,0,-14,1002,-3775,-1605,25991,-225,118,-325,,,,0x020,,,,,,,,,,,,,,,,,,
3272725064,18,-24,1037,2489,-2371,30415,-225,118,-325,,,,0x058,,,,,,,,,,,,,,,,,,
3272787215,18,-24,1037,2489,-2371,30415,-214,103,-322,,,,0x020,,,,,,,,,,,,,,,,,,
3272805892,-3,33,1000,11418,5512,36636,-214,103,-322,,,,0x018,,,,,,,,,,,,,,,,,,
3272884447,-16,5,1007,1951,2502,32554,-198,117,-325,,,,0x078,,,,,,,,,,,,,,,,,,
3272963227,-16,5,1007,-3298,153,31316,-198,117,-325,,,,0x050,,,,,,,,,,,,,,,,,,
3272965602,13,-23,1007,-3298,153,31316,-198,117,-325,,,,0x008,,,,,,,,,,,,,,,,,,
3272984379,13,-23,1007,-3298,153,31316,-198,109,-325,,,,0x020,,,,,,,,,,,,,,,,,,
3273044072,1,-5,1012,-1273,-927,34116,-198,109,-325,,,,0x058,,,,,,,,,,,,,,,,,,
3273083671,1,-5,1012,-1273,-927,34116,-183,108,-327,,,,0x020,,,,,,,,,,,,,,,,,,
3273122848,1,-8,1042,-2161,-1382,41890,-183,108,-327,,,,0x018,,,,,,,,,,,,,,,,,,
3273182957,1,-8,1042,-2161,-1382,41890,-172,114,-324,,,,0x060,,,,,,,,,,,,,,,,,,
3273203683,8,-49,1051,-1907,4138,50846,-172,114,-324,,,,0x018,,,,,,,,,,,,,,,,,,
3273282239,-16,23,981,-1058,9480,63371,-150,124,-321,,,,0x078,,,,,,,,,,,,,,,,,,
3273361020,-25,31,1052,-599,5823,53016,-150,124,-321,,,,0x058,,,,,,,,,,,,,,,,,,
3273380116,-25,31,1052,-599,5823,53016,-144,118,-325,,,,0x020,,,,,,,,,,,,,,,,,,
3273441856,-20,-15,1023,6632,15286,48041,-144,118,-325,,,,0x058,,,,,,,,,,,,,,,,,,
3273479400,-20,-15,1023,6632,15286,48041,-142,121,-313,,,,0x020,,,,,,,,,,,,,,,,,,
3273520629,-47,9,984,5626,14511,49030,-142,121,-313,,,,0x018,,,,,,,,,,,,,,,,,,
3273578682,-47,9,984,5626,14511,49030,-132,123,-309,,,,0x060,,,,,,,,,,,,,,,,,,
3273601461,-62,8,1014,2594,9095,48772,-132,123,-309,,,,0x018,,,,,,,,,,,,,,,,,,
3273677971,-62,8,1014,2594,9095,48772,-121,118,-307,,,,0x060,,,,,,,,,,,,,,,,,,
3273680246,-98,102,1026,15089,16012,57942,-121,118,-307,,,,0x018,,,,,,,,,,,,,,,,,,
3273758806,-89,32,1020,8076,11388,56249,-121,118,-307,,,,0x058,,,,,,,,,,,,,,,,,,
3273775849,-89,32,1020,8076,11388,56249,-108,127,-310,,,,0x020,,,,,,,,,,,,,,,,,,
3273839635,-104,92,989,-8531,1330,50071,-108,127,-310,,,,0x058,,,,,,,,,,,,,,,,,,
3273875130,-104,92,989,-8531,1330,50071,-99,142,-313,,,,0x020,,,,,,,,,,,,,,,,,,
3273918411,-90,79,975,-7433,-459,40271,-99,142,-313,,,,0x018,,,,,,,,,,,,,,,,,,
3273974419,-90,79,975,-7433,-459,40271,-93,150,-312,,,,0x060,,,,,,,,,,,,,,,,,,
3273999246,-87,35,1041,-11834,-3031,36977,-93,150,-312,,,,0x018,,,,,,,,,,,,,,,,,,
3274073701,-87,35,1041,-11834,-3031,36977,-75,150,-309,,,,0x060,,,,,,,,,,,,,,,,,,
3274078027,-68,-23,993,-6903,2292,37782,-75,150,-309,,,,0x018,,,,,,,,,,,,,,,,,,
3274156588,-96,87,1009,-22168,-3850,38828,-75,150,-309,,,,0x058,,,,,,,,,,,,,,,,,,
3274171582,-96,87,1009,-22168,-3850,38828,-73,175,-321,,,,0x020,,,,,,,,,,,,,,,,,,
3274237418,-57,-80,1008,-18777,1102,32003,-73,175,-321,,,,0x018,,,,,,,,,,,,,,,,,,
3274270872,-57,-80,1008,-18777,1102,32003,-60,199,-316,,,,0x060,,,,,,,,,,,,,,,,,,
3274316208,-92,-37,1050,-15925,4733,45679,-60,199,-316,,,,0x018,,,,,,,,,,,,,,,,,,
3274370167,-92,-37,1050,-15925,4733,45679,-66,207,-316,,,,0x060,,,,,,,,,,,,,,,,,,
3274397044,-103,11,994,-8491,9406,48733,-66,207,-316,,,,0x018,,,,,,,,,,,,,,,,,,
3274469451,-103,11,994,-8491,9406,48733,-60,211,-321,,,,0x060,,,,,,,,,,,,,,,,,,
3274475830,-105,-25,1031,-11611,-1662,35831,-60,211,-321,,,,0x018,,,,,,,,,,,,,,,,,,
3274554387,-88,-40,1023,-5376,-2213,28958,-60,211,-321,,,,0x058,,,,,,,,,,,,,,,,,,
3274567332,-88,-40,1023,-5376,-2213,28958,-54,219,-321,,,,0x020,,,,,,,,,,,,,,,,,,
3274635219,-84,-51,1007,-3718,-997,26687,-54,219,-321,,,,0x018,,,,,,,,,,,,,,,,,,
3274666625,-84,-51,1007,-3718,-997,26687,-39,228,-316,,,,0x060,,,,,,,,,,,,,,,,,,
3274714006,-104,-39,1008,3758,1876,25471,-39,228,-316,,,,0x018,,,,,,,,,,,,,,,,,,
3274765915,-104,-39,1008,3758,1876,25471,-39,225,-315,,,,0x060,,,,,,,,,,,,,,,,,,
3274794842,-108,-33,1000,4340,2226,21743,-39,225,-315,,,,0x018,,,,,,,,,,,,,,,,,,
3274865195,-108,-33,1000,4340,2226,21743,-37,243,-319,,,,0x060,,,,,,,,,,,,,,,,,,
3274873621,-116,-35,1000,-1373,1299,15741,-37,243,-319,,,,0x018,,,,,,,,,,,,,,,,,,
3274952173,-116,-35,1000,-2874,-1688,13470,-37,243,-319,,,,0x050,,,,,,,,,,,,,,,,,,
3274954548,-122,-10,1038,-2874,-1688,13470,-37,243,-319,,,,0x008,,,,,,,,,,,,,,,,,,
3274963076,-122,-10,1038,-2874,-1688,13470,-51,241,-319,,,,0x020,,,,,,,,,,,,,,,,,,
3275033011,-109,-20,1018,-888,319,7231,-51,241,-319,,,,0x018,,,,,,,,,,,,,,,,,,
3275062367,-109,-20,1018,-888,319,7231,-37,232,-319,,,,0x060,,,,,,,,,,,,,,,,,,
3275111795,-103,-40,1018,135,1299,1964,-37,232,-319,,,,0x018,,,,,,,,,,,,,,,,,,
3275161649,-103,-40,1018,135,1299,1964,-49,244,-318,,,,0x060,,,,,,,,,,,,,,,,,,
3275192626,-112,-37,995,-459,971,1347,-49,244,-318,,,,0x018,,,,,,,,,,,,,,,,,,
3275260936,-112,-37,995,-459,971,1347,-46,238,-322,,,,0x060,,,,,,,,,,,,,,,,,,
3275271414,-118,-37,986,-459,-1470,533,-46,238,-322,,,,0x018,,,,,,,,,,,,,,,,,,
3275352015,-107,-55,1011,-1973,-3329,-358,-46,238,-322,,,,0x018,,,,,,,,,,,,,,,,,,
3275358810,-107,-55,1011,-1973,-3329,-358,-43,235,-324,,,,0x060,,,,,,,,,,,,,,,,,,
