time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
11249.924,-0.014,-0.016,1.019,0.336,-0.008,0.188,-7.62606028019675,-9.1104908193521,45.8547003101322
11272.706,-0.013,-0.016,1.018,0.332,-0.013,0.179,-7.62606028019675,-9.1104908193521,45.8547003101322
11349.193,-0.013,-0.016,1.018,0.332,-0.013,0.179,-6.82803708170014,-8.664297863848,45.8547003101322
11351.468,-0.013,-0.016,1.019,0.336,-0.008,0.188,-6.82803708170014,-8.664297863848,45.8547003101322
11432.071,-0.013,-0.016,1.018,0.328,-0.008,0.192,-6.82803708170014,-8.664297863848,45.8547003101322
11447.064,-0.013,-0.016,1.018,0.328,-0.008,0.192,-7.30579392130702,-10.4493698179978,46.0094816837841
11510.843,-0.013,-0.016,1.018,0.332,-0.008,0.175,-7.30579392130702,-10.4493698179978,46.0094816837841
11546.332,-0.013,-0.016,1.018,0.332,-0.008,0.175,-7.62622498407629,-8.66519826024819,46.3190444310879
11591.669,-0.013,-0.016,1.019,0.315,-0.013,0.188,-7.62622498407629,-8.66519826024819,46.3190444310879
11645.612,-0.013,-0.016,1.019,0.315,-0.013,0.188,-6.34815089541735,-10.0028767303603,45.8547003101322
11670.437,-0.013,-0.017,1.019,0.306,-0.008,0.192,-6.34815089541735,-10.0028767303603,45.8547003101322
11744.883,-0.013,-0.017,1.019,0.306,-0.008,0.192,-7.30732756399136,-8.2181049083439,45.8547003101322
11749.209,-0.013,-0.017,1.019,0.323,-0.004,0.183,-7.30732756399136,-8.2181049083439,45.8547003101322
11751.583,-0.013,-0.016,1.018,0.323,-0.004,0.183,-7.30732756399136,-8.2181049083439,45.8547003101322
11829.819,-0.013,-0.016,1.018,0.323,-0.021,0.192,-7.30732756399136,-8.2181049083439,45.8547003101322
11842.762,-0.013,-0.016,1.018,0.323,-0.021,0.192,-8.10504239190441,-9.25862154025334,45.5451375628285
11908.592,-0.013,-0.016,1.018,0.332,-0.004,0.205,-8.10504239190441,-9.25862154025334,45.5451375628285
11942.034,-0.013,-0.016,1.018,0.332,-0.004,0.205,-6.18877171037254,-9.11259174428588,46.9381699256954
11989.42,-0.013,-0.016,1.018,0.323,-0.021,0.188,-6.18877171037254,-9.11259174428588,46.9381699256954
12041.313,-0.013,-0.016,1.018,0.323,-0.021,0.188,-6.82802425475803,-8.22020583327769,46.9381699256954
12068.186,-0.014,-0.017,1.018,0.323,-0.017,0.188,-6.82802425475803,-8.22020583327769,46.9381699256954
12140.583,-0.014,-0.017,1.018,0.323,-0.017,0.188,-7.30706357611322,-8.81212845261584,45.3903561891766
12149.01,-0.013,-0.016,1.018,0.315,-0.004,0.183,-7.30706357611322,-8.81212845261584,45.3903561891766
12227.562,-0.014,-0.016,1.018,0.315,-0.013,0.183,-7.30706357611322,-8.81212845261584,45.3903561891766
12238.454,-0.014,-0.016,1.018,0.315,-0.013,0.183,-6.34848030317644,-9.11229161215248,46.7833885520435
12308.388,-0.013,-0.016,1.018,0.315,-0.004,0.17,-6.34848030317644,-9.11229161215248,46.7833885520435
12337.732,-0.013,-0.016,1.018,0.315,-0.004,0.17,-6.82809429134767,-9.10808976228492,44.6164493209172
12387.164,-0.013,-0.016,1.018,0.319,-0.013,0.192,-6.82809429134767,-9.10808976228492,44.6164493209172
12437.012,-0.013,-0.016,1.018,0.319,-0.013,0.192,-6.34959808104522,-8.36443483644476,44.6164493209172
12465.936,-0.014,-0.016,1.019,0.323,-0.017,0.183,-6.34959808104522,-8.36443483644476,44.6164493209172
12536.283,-0.014,-0.016,1.019,0.323,-0.017,0.183,-7.78528297159543,-9.70571489215763,46.0094816837841
12546.76,-0.013,-0.016,1.018,0.319,-0.013,0.188,-7.78528297159543,-9.70571489215763,46.0094816837841
12625.306,-0.013,-0.016,1.019,0.328,-0.026,0.188,-7.78528297159543,-9.70571489215763,46.0094816837841
12634.149,-0.013,-0.016,1.019,0.328,-0.026,0.188,-7.14640421767444,-9.70721555282462,46.7833885520435
12706.134,-0.013,-0.016,1.019,0.319,-0.026,0.183,-7.14640421767444,-9.70721555282462,46.7833885520435
12733.428,-0.013,-0.016,1.019,0.319,-0.026,0.183,-8.26460500964995,-8.81512977394982,46.9381699256954
12784.9,-0.013,-0.016,1.018,0.332,-0.021,0.192,-8.26460500964995,-8.81512977394982,46.9381699256954
12832.696,-0.013,-0.016,1.018,0.332,-0.021,0.192,-7.30668978564872,-9.70301370295706,44.6164493209172
12865.724,-0.013,-0.017,1.018,0.341,-0.026,0.192,-7.30668978564872,-9.70301370295706,44.6164493209172
12931.975,-0.013,-0.017,1.018,0.341,-0.026,0.192,-8.10598033059719,-7.91974254160764,45.3903561891766
12944.5,-0.014,-0.016,1.019,0.319,-0.013,0.201,-8.10598033059719,-7.91974254160764,45.3903561891766
13023.045,-0.013,-0.016,1.018,0.328,-0.008,0.192,-8.10598033059719,-7.91974254160764,45.3903561891766
13029.838,-0.013,-0.016,1.018,0.328,-0.008,0.192,-7.78635405840445,-8.36593549711174,45.3903561891766
13103.873,-0.014,-0.016,1.018,0.319,-0.017,0.192,-7.78635405840445,-8.36593549711174,45.3903561891766
13129.115,-0.014,-0.016,1.018,0.319,-0.017,0.192,-7.14716462554556,-8.36953708271251,47.2477326729991
13182.638,-0.013,-0.016,1.018,0.319,-0.026,0.179,-7.14716462554556,-8.36953708271251,47.2477326729991
13228.386,-0.013,-0.016,1.018,0.319,-0.026,0.179,-7.78678505851648,-7.91884214520745,44.926012068221
13263.462,-0.013,-0.016,1.018,0.323,-0.021,0.17,-7.78678505851648,-7.91884214520745,44.926012068221
13325.611,-0.013,-0.016,1.018,0.323,-0.021,0.17,-6.82846808181217,-8.21720451194371,45.3903561891766
13342.236,-0.014,-0.016,1.019,0.323,-0.013,0.183,-6.82846808181217,-8.21720451194371,45.3903561891766
13422.835,-0.013,-0.016,1.018,0.323,-0.017,0.192,-6.82846808181217,-8.21720451194371,45.3903561891766
13425.528,-0.013,-0.016,1.018,0.323,-0.017,0.192,-8.26531282458223,-8.2181049083439,45.8547003101322
13501.599,-0.013,-0.016,1.019,0.315,-0.008,0.188,-8.26531282458223,-8.2181049083439,45.8547003101322
13524.79,-0.013,-0.016,1.019,0.315,-0.008,0.188,-7.62588505772944,-9.70391409935725,45.0807934418728
13580.365,-0.013,-0.016,1.018,0.336,-0.021,0.201,-7.62588505772944,-9.70391409935725,45.0807934418728
13622.018,-0.013,-0.016,1.018,0.336,-0.021,0.201,-6.18969913047755,-7.92184346654142,46.4738258047397
13661.192,-0.013,-0.016,1.019,0.319,0,0.196,-6.18969913047755,-7.92184346654142,46.4738258047397
13721.289,-0.013,-0.016,1.019,0.319,0,0.196,-7.14778598342136,-8.36533523284495,45.0807934418728
13739.964,-0.013,-0.016,1.018,0.332,-0.004,0.183,-7.14778598342136,-8.36533523284495,45.0807934418728
13820.561,-0.014,-0.016,1.019,0.323,-0.017,0.179,-6.82760608158811,-9.11139121575229,46.3190444310879
13899.321,-0.013,-0.016,1.018,0.332,-0.013,0.192,-6.82760608158811,-9.11139121575229,46.3190444310879
13920.473,-0.013,-0.016,1.018,0.332,-0.013,0.192,-7.14812590976821,-7.32661939373589,46.3190444310879
13980.146,-0.013,-0.017,1.018,0.323,-0.013,0.196,-7.14812590976821,-7.32661939373589,46.3190444310879
14017.694,-0.013,-0.017,1.018,0.323,-0.013,0.196,-7.14642756320433,-10.0031768624937,46.0094816837841
14058.921,-0.013,-0.016,1.018,0.323,-0.03,0.183,-7.14642756320433,-10.0031768624937,46.0094816837841
14116.972,-0.013,-0.016,1.018,0.323,-0.03,0.183,-7.62642355207348,-8.36773628991213,46.3190444310879
14137.696,-0.013,-0.016,1.018,0.301,-0.017,0.188,-7.62642355207348,-8.36773628991213,46.3190444310879
14216.241,-0.013,-0.016,1.018,0.301,-0.017,0.188,-7.14665768696482,-9.26132272945392,46.9381699256954
14218.517,-0.013,-0.017,1.019,0.301,0,0.183,-7.14665768696482,-9.26132272945392,46.9381699256954
14297.062,-0.013,-0.016,1.019,0.323,-0.017,0.183,-7.14665768696482,-9.26132272945392,46.9381699256954
14316.162,-0.013,-0.016,1.019,0.323,-0.017,0.183,-7.78581325570605,-9.10989055508531,45.5451375628285
14377.883,-0.013,-0.016,1.018,0.315,-0.03,0.179,-7.78581325570605,-9.10989055508531,45.5451375628285
14413.376,-0.013,-0.016,1.018,0.315,-0.03,0.179,-8.58353860220687,-10.0022764660935,45.5451375628285
14456.661,-0.013,-0.016,1.019,0.332,-0.013,0.183,-8.58353860220687,-10.0022764660935,45.5451375628285
14512.65,-0.013,-0.016,1.019,0.332,-0.013,0.183,-7.78588919417477,-8.66519826024819,46.3190444310879
14535.434,-0.013,-0.016,1.019,0.323,-0.008,0.17,-7.78588919417477,-8.66519826024819,46.3190444310879
14611.928,-0.013,-0.016,1.019,0.323,-0.008,0.17,-5.39052890670322,-9.26012220092033,46.3190444310879
14616.254,-0.013,-0.016,1.018,0.315,-0.013,0.201,-5.39052890670322,-9.26012220092033,46.3190444310879
14694.798,-0.013,-0.016,1.018,0.315,-0.013,0.196,-5.39052890670322,-9.26012220092033,46.3190444310879
14711.84,-0.013,-0.016,1.018,0.315,-0.013,0.196,-8.26490286164574,-8.36893681844571,46.9381699256954
14775.623,-0.014,-0.016,1.019,0.332,-0.026,0.188,-8.26490286164574,-8.36893681844571,46.9381699256954
14809.065,-0.014,-0.016,1.019,0.332,-0.026,0.188,-6.34919863669649,-8.36713602564533,46.0094816837841
14854.397,-0.014,-0.016,1.018,0.319,-0.017,0.188,-6.34919863669649,-8.36713602564533,46.0094816837841
14908.335,-0.014,-0.016,1.018,0.319,-0.017,0.188,-6.66809605678141,-8.81422937754962,46.4738258047397
14935.218,-0.013,-0.016,1.019,0.328,-0.008,0.188,-6.66809605678141,-8.81422937754962,46.4738258047397
15007.612,-0.013,-0.016,1.019,0.328,-0.008,0.188,-7.78588919417477,-8.66519826024819,46.3190444310879
15013.987,-0.013,-0.016,1.018,0.323,-0.021,0.201,-7.78588919417477,-8.66519826024819,46.3190444310879
15094.585,-0.013,-0.016,1.018,0.328,-0.013,0.196,-7.78588919417477,-8.66519826024819,46.3190444310879
15105.479,-0.013,-0.016,1.018,0.328,-0.013,0.196,-7.30758103328173,-7.7722120849732,46.0094816837841
15173.364,-0.014,-0.016,1.019,0.332,-0.008,0.183,-7.30758103328173,-7.7722120849732,46.0094816837841
15204.754,-0.014,-0.016,1.019,0.332,-0.008,0.183,-6.34880380905645,-9.55428271778902,44.6164493209172
15252.137,-0.013,-0.016,1.018,0.319,-0.021,0.196,-6.34880380905645,-9.55428271778902,44.6164493209172
15304.029,-0.013,-0.016,1.018,0.319,-0.021,0.196,-6.34805161141876,-10.1516077155283,45.8547003101322
15332.962,-0.013,-0.016,1.018,0.31,-0.017,0.183,-6.34805161141876,-10.1516077155283,45.8547003101322
15403.299,-0.013,-0.016,1.018,0.31,-0.017,0.183,-7.14662382284717,-9.11349214068607,47.402514046651
15411.725,-0.013,-0.016,1.019,0.328,-0.026,0.175,-7.14662382284717,-9.11349214068607,47.402514046651
15492.324,-0.013,-0.016,1.018,0.332,-0.013,0.188,-7.14662382284717,-9.11349214068607,47.402514046651
15501.167,-0.013,-0.016,1.018,0.332,-0.013,0.188,-7.14647194590974,-10.0028767303603,45.8547003101322
15571.097,-0.013,-0.016,1.018,0.323,-0.008,0.188,-7.14647194590974,-10.0028767303603,45.8547003101322
15600.439,-0.013,-0.016,1.018,0.323,-0.008,0.188,-6.66794187148964,-9.11139121575229,46.3190444310879
15651.923,-0.013,-0.017,1.018,0.315,-0.03,0.183,-6.66794187148964,-9.11139121575229,46.3190444310879
15699.715,-0.013,-0.017,1.018,0.315,-0.03,0.183,-7.30702971199558,-8.664297863848,45.8547003101322
15730.69,-0.013,-0.016,1.018,0.332,-0.021,0.192,-7.30702971199558,-8.664297863848,45.8547003101322
15798.985,-0.013,-0.016,1.018,0.332,-0.021,0.192,-6.82806863746344,-8.21990570114429,46.7833885520435
15809.462,-0.013,-0.016,1.019,0.319,-0.013,0.188,-6.82806863746344,-8.21990570114429,46.7833885520435
15890.061,-0.014,-0.016,1.018,0.332,-0.013,0.183,-6.82806863746344,-8.21990570114429,46.7833885520435
15896.854,-0.014,-0.016,1.018,0.332,-0.013,0.183,-7.78627811993573,-8.81062779194886,44.6164493209172
15968.836,-0.013,-0.016,1.018,0.332,-0.017,0.17,-7.78627811993573,-8.81062779194886,44.6164493209172
15996.128,-0.013,-0.016,1.018,0.332,-0.017,0.17,-7.78559134217898,-9.11139121575229,46.3190444310879
16049.658,-0.013,-0.016,1.019,0.323,-0.017,0.179,-7.78559134217898,-9.11139121575229,46.3190444310879
16095.397,-0.013,-0.016,1.019,0.323,-0.017,0.179,-7.14710151401896,-9.25832140811994,45.3903561891766
16128.423,-0.014,-0.016,1.018,0.323,-0.013,0.183,-7.14710151401896,-9.25832140811994,45.3903561891766
16194.671,-0.014,-0.016,1.018,0.323,-0.013,0.183,-6.6673672046736,-9.70751568495802,46.9381699256954
16209.246,-0.013,-0.016,1.019,0.332,-0.013,0.188,-6.6673672046736,-9.70751568495802,46.9381699256954
16287.792,-0.013,-0.016,1.018,0.319,-0.021,0.196,-6.6673672046736,-9.70751568495802,46.9381699256954
16292.535,-0.013,-0.016,1.018,0.319,-0.021,0.196,-8.10548391060421,-8.66339746744781,45.3903561891766
16366.569,-0.013,-0.017,1.018,0.328,-0.008,0.205,-8.10548391060421,-8.66339746744781,45.3903561891766
16391.814,-0.013,-0.017,1.018,0.328,-0.008,0.205,-7.62561876149695,-9.70571489215763,46.0094816837841
16447.393,-0.013,-0.016,1.018,0.315,-0.008,0.192,-7.62561876149695,-9.70571489215763,46.0094816837841
16491.083,-0.013,-0.016,1.018,0.315,-0.008,0.192,-7.62571804549555,-9.5569839069896,46.0094816837841
16526.162,-0.013,-0.016,1.019,0.328,-0.017,0.17,-7.62571804549555,-9.5569839069896,46.0094816837841
16590.362,-0.013,-0.016,1.019,0.328,-0.017,0.17,-7.30668747729438,-9.1107909514855,46.0094816837841
16606.987,-0.013,-0.016,1.019,0.297,-0.017,0.166,-7.30668747729438,-9.1107909514855,46.0094816837841
16685.535,-0.014,-0.016,1.019,0.306,-0.013,0.201,-7.30668747729438,-9.1107909514855,46.0094816837841
16688.227,-0.014,-0.016,1.019,0.306,-0.013,0.201,-8.10505521884653,-9.70271357082366,44.4616679472653
16766.358,-0.013,-0.017,1.018,0.31,-0.017,0.188,-8.10505521884653,-9.70271357082366,44.4616679472653
16787.5,-0.013,-0.017,1.018,0.31,-0.017,0.188,-6.3489007847007,-8.81332898114943,46.0094816837841
16845.128,-0.013,-0.017,1.019,0.319,-0.021,0.175,-6.3489007847007,-8.81332898114943,46.0094816837841
16886.778,-0.013,-0.017,1.019,0.319,-0.021,0.175,-7.62708698430035,-7.77101155643961,45.3903561891766
16925.951,-0.013,-0.016,1.018,0.332,-0.008,0.188,-7.62708698430035,-7.77101155643961,45.3903561891766
16986.049,-0.013,-0.016,1.018,0.332,-0.008,0.188,-6.82796114323143,-9.10899015868511,45.0807934418728
17004.727,-0.013,-0.016,1.018,0.315,-0.017,0.175,-6.82796114323143,-9.10899015868511,45.0807934418728
17083.276,-0.013,-0.016,1.018,0.315,-0.021,0.196,-6.82878697098349,-7.47475011463713,46.0094816837841
17085.869,-0.013,-0.017,1.018,0.315,-0.021,0.196,-6.82878697098349,-7.47475011463713,46.0094816837841
17164.097,-0.013,-0.016,1.018,0.319,-0.035,0.188,-6.82878697098349,-7.47475011463713,46.0094816837841
17183.19,-0.013,-0.016,1.018,0.319,-0.035,0.188,-8.26464939235536,-8.81482964181642,46.7833885520435
17242.866,-0.013,-0.016,1.019,0.323,-0.026,0.188,-8.26464939235536,-8.81482964181642,46.7833885520435
17282.465,-0.013,-0.016,1.019,0.323,-0.026,0.188,-7.78581325570605,-9.10989055508531,45.5451375628285
17323.69,-0.013,-0.016,1.018,0.31,-0.017,0.183,-7.78581325570605,-9.10989055508531,45.5451375628285
17381.739,-0.013,-0.016,1.018,0.31,-0.017,0.183,-6.82757452582482,-9.55578337845601,45.3903561891766
17402.466,-0.013,-0.016,1.018,0.31,-0.008,0.183,-6.82757452582482,-9.55578337845601,45.3903561891766
17481.02,-0.013,-0.016,1.018,0.31,-0.008,0.183,-8.58454196078059,-8.36683589351193,45.8547003101322
17483.294,-0.013,-0.016,1.019,0.328,-0.008,0.188,-8.58454196078059,-8.36683589351193,45.8547003101322
17561.833,-0.013,-0.016,1.019,0.323,-0.004,0.192,-8.58454196078059,-8.36683589351193,45.8547003101322
17578.877,-0.013,-0.016,1.019,0.323,-0.004,0.192,-7.78554926782792,-9.70391409935725,45.0807934418728
17640.599,-0.013,-0.016,1.018,0.328,-0.013,0.21,-7.78554926782792,-9.70391409935725,45.0807934418728
