#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
20746001,-14,-16,1019,319,-4,183,-84,240,-307,,,,0x018,,,,,,,,,,,,,,,,,,
20824549,-13,-16,1018,323,-13,192,-84,240,-307,,,,0x058,,,,,,,,,,,,,,,,,,
20841590,-13,-16,1018,323,-13,192,-72,238,-313,,,,0x020,,,,,,,,,,,,,,,,,,
20905365,-13,-16,1018,341,0,188,-72,238,-313,,,,0x018,,,,,,,,,,,,,,,,,,
20940869,-13,-16,1018,341,0,188,-84,240,-312,,,,0x060,,,,,,,,,,,,,,,,,,
20984142,-13,-16,1018,341,-8,192,-84,240,-312,,,,0x018,,,,,,,,,,,,,,,,,,
21040141,-13,-16,1018,341,-8,192,-85,240,-316,,,,0x060,,,,,,,,,,,,,,,,,,
21064968,-13,-16,1018,323,-13,192,-85,240,-316,,,,0x018,,,,,,,,,,,,,,,,,,
21139420,-13,-16,1018,323,-13,192,-87,247,-321,,,,0x060,,,,,,,,,,,,,,,,,,
21143746,-13,-16,1018,301,0,192,-87,247,-321,,,,0x018,,,,,,,,,,,,,,,,,,
21224340,-13,-16,1018,301,-21,170,-87,247,-321,,,,0x058,,,,,,,,,,,,,,,,,,
21237281,-13,-16,1018,301,-21,170,-81,243,-307,,,,0x020,,,,,,,,,,,,,,,,,,
21303103,-13,-16,1019,323,-17,175,-81,243,-307,,,,0x018,,,,,,,,,,,,,,,,,,
21336553,-13,-16,1019,323,-17,175,-81,247,-307,,,,0x060,,,,,,,,,,,,,,,,,,
21381879,-13,-16,1019,323,-17,183,-81,247,-307,,,,0x018,,,,,,,,,,,,,,,,,,
21435830,-13,-16,1019,323,-17,183,-82,253,-303,,,,0x060,,,,,,,,,,,,,,,,,,
21462704,-13,-16,1019,323,-13,170,-82,253,-303,,,,0x018,,,,,,,,,,,,,,,,,,
21535101,-13,-16,1019,323,-13,170,-82,235,-315,,,,0x060,,,,,,,,,,,,,,,,,,
21541479,-13,-16,1019,306,-8,188,-82,235,-315,,,,0x018,,,,,,,,,,,,,,,,,,
21622071,-13,-16,1019,328,-13,196,-82,235,-315,,,,0x058,,,,,,,,,,,,,,,,,,
21632965,-13,-16,1019,328,-13,196,-87,243,-321,,,,0x020,,,,,,,,,,,,,,,,,,
21700834,-13,-16,1019,323,-21,201,-87,243,-321,,,,0x018,,,,,,,,,,,,,,,,,,
21732233,-13,-16,1019,323,-21,201,-79,235,-313,,,,0x060,,,,,,,,,,,,,,,,,,
21779611,-13,-16,1019,306,-17,183,-79,235,-313,,,,0x010,,,,,,,,,,,,,,,,,,
21781986,-13,-16,1019,306,-17,183,-79,235,-313,,,,0x008,,,,,,,,,,,,,,,,,,
21831522,-13,-16,1019,306,-17,183,-85,237,-307,,,,0x060,,,,,,,,,,,,,,,,,,
21860447,-13,-17,1018,323,-17,183,-85,237,-307,,,,0x018,,,,,,,,,,,,,,,,,,
21930793,-13,-17,1018,323,-17,183,-88,246,-316,,,,0x060,,,,,,,,,,,,,,,,,,
21939219,-13,-16,1018,328,-13,183,-88,246,-316,,,,0x018,,,,,,,,,,,,,,,,,,
22019812,-13,-16,1019,319,-8,188,-88,246,-316,,,,0x018,,,,,,,,,,,,,,,,,,
22028655,-13,-16,1019,319,-8,188,-76,249,-318,,,,0x060,,,,,,,,,,,,,,,,,,
22098582,-14,-16,1019,306,-26,183,-76,249,-318,,,,0x018,,,,,,,,,,,,,,,,,,
22127926,-14,-16,1019,306,-26,183,-84,237,-319,,,,0x020,,,,,,,,,,,,,,,,,,
22179412,-13,-16,1019,328,-17,188,-84,237,-319,,,,0x058,,,,,,,,,,,,,,,,,,
22227202,-13,-16,1019,328,-17,188,-76,240,-307,,,,0x020,,,,,,,,,,,,,,,,,,
22258186,-14,-16,1018,323,-13,188,-76,240,-307,,,,0x058,,,,,,,,,,,,,,,,,,
22324429,-14,-16,1018,323,-13,188,-85,234,-309,,,,0x020,,,,,,,,,,,,,,,,,,
22336963,-14,-16,1018,319,-17,179,-85,234,-309,,,,0x058,,,,,,,,,,,,,,,,,,
22417550,-14,-16,1018,315,-13,183,-85,234,-309,,,,0x018,,,,,,,,,,,,,,,,,,
22424342,-14,-16,1018,315,-13,183,-84,234,-310,,,,0x020,,,,,,,,,,,,,,,,,,
22496325,-13,-16,1018,319,-21,188,-84,234,-310,,,,0x058,,,,,,,,,,,,,,,,,,
22523617,-13,-16,1018,319,-21,188,-88,244,-321,,,,0x020,,,,,,,,,,,,,,,,,,
22577148,-14,-16,1018,319,-17,183,-88,244,-321,,,,0x058,,,,,,,,,,,,,,,,,,
22622888,-14,-16,1018,319,-17,183,-81,243,-315,,,,0x020,,,,,,,,,,,,,,,,,,
22655922,-13,-16,1018,319,-17,188,-81,243,-315,,,,0x058,,,,,,,,,,,,,,,,,,
22720114,-13,-16,1018,319,-17,188,-79,234,-313,,,,0x020,,,,,,,,,,,,,,,,,,
22736740,-14,-16,1019,310,-21,183,-79,234,-313,,,,0x018,,,,,,,,,,,,,,,,,,
22815285,-13,-16,1019,319,-26,192,-79,234,-313,,,,0x058,,,,,,,,,,,,,,,,,,
22820028,-13,-16,1019,319,-26,192,-76,235,-318,,,,0x020,,,,,,,,,,,,,,,,,,
22894063,-13,-16,1019,336,-17,196,-76,235,-318,,,,0x050,,,,,,,,,,,,,,,,,,
22896439,-13,-16,1018,336,-17,196,-76,235,-318,,,,0x008,,,,,,,,,,,,,,,,,,
22919314,-13,-16,1018,336,-17,196,-87,237,-304,,,,0x020,,,,,,,,,,,,,,,,,,
22974893,-13,-16,1019,328,-8,175,-87,237,-304,,,,0x058,,,,,,,,,,,,,,,,,,
23016534,-13,-16,1019,328,-8,175,-88,243,-312,,,,0x020,,,,,,,,,,,,,,,,,,
23053668,-13,-16,1018,319,-17,183,-88,243,-312,,,,0x058,,,,,,,,,,,,,,,,,,
23115812,-13,-16,1018,319,-17,183,-82,240,-321,,,,0x020,,,,,,,,,,,,,,,,,,
23134488,-13,-16,1019,315,0,192,-82,240,-321,,,,0x018,,,,,,,,,,,,,,,,,,
23213033,-13,-16,1019,315,-8,192,-82,240,-321,,,,0x058,,,,,,,,,,,,,,,,,,
23215726,-13,-16,1019,315,-8,192,-81,247,-307,,,,0x020,,,,,,,,,,,,,,,,,,
23293853,-13,-16,1018,323,-8,183,-81,247,-307,,,,0x058,,,,,,,,,,,,,,,,,,
23314995,-13,-16,1018,323,-8,183,-88,228,-307,,,,0x020,,,,,,,,,,,,,,,,,,
23372631,-13,-17,1018,315,-26,192,-88,228,-307,,,,0x058,,,,,,,,,,,,,,,,,,
23412224,-13,-17,1018,315,-26,192,-79,244,-304,,,,0x020,,,,,,,,,,,,,,,,,,
23451403,-13,-16,1018,315,-21,175,-79,244,-304,,,,0x058,,,,,,,,,,,,,,,,,,
23511493,-13,-16,1018,315,-21,175,-85,238,-306,,,,0x020,,,,,,,,,,,,,,,,,,
23532219,-13,-16,1018,328,-30,183,-85,238,-306,,,,0x018,,,,,,,,,,,,,,,,,,
23610770,-13,-16,1018,323,-4,183,-88,234,-307,,,,0x078,,,,,,,,,,,,,,,,,,
23691588,-13,-16,1019,323,-21,183,-88,234,-307,,,,0x058,,,,,,,,,,,,,,,,,,
23708631,-13,-16,1019,323,-21,183,-79,243,-306,,,,0x020,,,,,,,,,,,,,,,,,,
23770364,-13,-17,1018,306,-17,192,-79,243,-306,,,,0x058,,,,,,,,,,,,,,,,,,
23807906,-13,-17,1018,306,-17,192,-88,237,-309,,,,0x020,,,,,,,,,,,,,,,,,,
23851182,-13,-16,1018,315,-21,192,-88,237,-309,,,,0x018,,,,,,,,,,,,,,,,,,
23907182,-13,-16,1018,315,-21,192,-79,241,-318,,,,0x060,,,,,,,,,,,,,,,,,,
23929961,-13,-16,1019,315,-13,192,-79,241,-318,,,,0x018,,,,,,,,,,,,,,,,,,
24006462,-13,-16,1019,315,-13,192,-79,243,-307,,,,0x060,,,,,,,,,,,,,,,,,,
24008738,-13,-16,1018,315,-21,192,-79,243,-307,,,,0x018,,,,,,,,,,,,,,,,,,
24089335,-13,-16,1019,306,-21,192,-79,243,-307,,,,0x058,,,,,,,,,,,,,,,,,,
24104327,-13,-16,1019,306,-21,192,-75,231,-321,,,,0x020,,,,,,,,,,,,,,,,,,
24168107,-13,-16,1019,310,-30,201,-75,231,-321,,,,0x058,,,,,,,,,,,,,,,,,,
24203597,-13,-16,1019,310,-30,201,-84,237,-313,,,,0x020,,,,,,,,,,,,,,,,,,
24248923,-14,-16,1018,301,-13,179,-84,237,-313,,,,0x018,,,,,,,,,,,,,,,,,,
24302874,-14,-16,1018,301,-13,179,-78,247,-307,,,,0x060,,,,,,,,,,,,,,,,,,
24327697,-13,-16,1018,306,-21,196,-78,247,-307,,,,0x018,,,,,,,,,,,,,,,,,,
24402141,-13,-16,1018,306,-21,196,-73,238,-309,,,,0x060,,,,,,,,,,,,,,,,,,
24406467,-13,-16,1018,332,-8,175,-73,238,-309,,,,0x018,,,,,,,,,,,,,,,,,,
24487070,-14,-16,1019,319,0,188,-73,238,-309,,,,0x058,,,,,,,,,,,,,,,,,,
24500012,-14,-16,1019,319,0,188,-84,240,-309,,,,0x020,,,,,,,,,,,,,,,,,,
24565833,-13,-16,1018,315,-26,196,-84,240,-309,,,,0x058,,,,,,,,,,,,,,,,,,
24599276,-13,-16,1018,315,-26,196,-75,237,-324,,,,0x020,,,,,,,,,,,,,,,,,,
24646648,-13,-16,1019,323,-13,196,-75,237,-324,,,,0x018,,,,,,,,,,,,,,,,,,
24698546,-13,-16,1019,323,-13,196,-85,240,-307,,,,0x060,,,,,,,,,,,,,,,,,,
24725424,-14,-16,1018,336,-21,183,-85,240,-307,,,,0x018,,,,,,,,,,,,,,,,,,
24797823,-14,-16,1018,336,-21,183,-87,252,-313,,,,0x060,,,,,,,,,,,,,,,,,,
24804199,-13,-16,1018,310,-13,175,-87,252,-313,,,,0x018,,,,,,,,,,,,,,,,,,
24884793,-13,-16,1018,315,-30,188,-87,252,-313,,,,0x058,,,,,,,,,,,,,,,,,,
24895685,-13,-16,1018,315,-30,188,-79,241,-306,,,,0x020,,,,,,,,,,,,,,,,,,
24963562,-13,-16,1018,319,-21,175,-79,241,-306,,,,0x018,,,,,,,,,,,,,,,,,,
24994962,-13,-16,1018,319,-21,175,-82,244,-301,,,,0x060,,,,,,,,,,,,,,,,,,
25044384,-13,-16,1019,319,-13,188,-82,244,-301,,,,0x018,,,,,,,,,,,,,,,,,,
25094233,-13,-16,1019,319,-13,188,-79,235,-304,,,,0x060,,,,,,,,,,,,,,,,,,
25123161,-13,-16,1019,332,-4,183,-79,235,-304,,,,0x018,,,,,,,,,,,,,,,,,,
25191461,-13,-16,1019,332,-4,183,-76,243,-309,,,,0x060,,,,,,,,,,,,,,,,,,
25201938,-13,-16,1019,332,-13,192,-76,243,-309,,,,0x018,,,,,,,,,,,,,,,,,,
25282541,-13,-17,1019,319,-21,183,-76,243,-309,,,,0x058,,,,,,,,,,,,,,,,,,
25291384,-13,-17,1019,319,-21,183,-82,241,-310,,,,0x020,,,,,,,,,,,,,,,,,,
25361312,-14,-16,1019,310,-26,183,-82,241,-310,,,,0x018,,,,,,,,,,,,,,,,,,
25390660,-14,-16,1019,310,-26,183,-84,232,-312,,,,0x060,,,,,,,,,,,,,,,,,,
25442133,-13,-16,1018,315,-26,196,-84,232,-312,,,,0x018,,,,,,,,,,,,,,,,,,
